Aluno,Lab,Exercicio,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,N_Dias,PP_Paste,PP_Delete,Linhas_Log,Nota
2413,701,1227,585,6,6,6,2,1,0.1,0.0,21,0.0
2413,719,1651,1204,22,18,10,2,1,0.0,0.12,374,0.0
2413,719,2151,2841,16,14,14,3,1,0.0,0.21,872,0.0
2413,733,1271,16,25,15,2,1,1,0.07,0.13,15,0.0
2413,733,1272,24,19,14,4,1,1,0.12,0.0,16,0.0
2413,733,1273,22,13,9,2,1,1,0.07,0.0,14,0.0
2413,733,1274,29,16,13,4,1,1,0.14,0.0,14,0.0
2413,733,1275,27,11,7,4,1,1,0.18,0.0,11,0.0
2413,733,1276,25,36,23,5,1,1,0.17,0.0,12,0.0
2413,733,1277,32,19,14,4,1,1,0.15,0.0,13,0.0
2413,733,1278,34,24,16,4,1,1,0.08,0.0,12,0.0
2413,733,1279,31,46,25,4,1,1,0.12,0.12,17,0.0
2413,733,1280,39,50,37,4,1,1,0.18,0.0,11,0.0
2413,761,1298,3003,19,15,5,2,1,0.0,0.13,787,0.0
2413,761,2216,1484,13,13,16,2,1,0.0,0.17,421,0.0
2425,399,1326,171,1,1,4,3,1,0.0,0.24,41,0.0
2425,399,1327,35,1,1,1,1,1,0.0,0.0,14,0.0
2425,399,1328,66,1,1,2,1,1,0.0,0.0,17,0.0
2425,399,1329,37,1,1,2,1,1,0.0,0.0,18,0.0
2425,399,1330,103,1,1,1,1,1,0.0,0.0,28,0.0
2425,399,1331,261,2,2,1,1,1,0.0,0.17,48,0.0
2425,399,1332,477,4,3,6,1,1,0.0,0.45,185,0.0
2425,399,1333,249,2,2,5,1,1,0.0,0.08,50,0.0
2425,399,1334,283,11,6,1,1,1,0.0,0.38,64,0.0
2425,399,1559,76,2,2,1,1,1,0.0,0.28,79,0.0
2425,399,1560,66,2,2,1,1,1,0.0,0.1,80,0.0
2425,399,579,114,1,1,1,1,1,0.0,0.07,59,0.0
2425,399,994,48,1,1,2,1,1,0.0,0.0,36,0.0
2425,399,996,247,5,5,2,1,1,0.0,0.15,82,0.0
2425,442,1014,1803,8,3,6,4,1,0.0,0.11,145,0.0
2425,442,1015,435,14,9,2,1,1,0.01,0.08,170,0.0
2425,442,1016,431,12,7,2,1,1,0.0,0.22,237,0.0
2425,442,1017,2324,15,12,4,1,1,0.01,0.16,616,0.0
2425,442,1570,122,3,2,3,1,1,0.0,0.07,60,0.0
2425,442,1571,62,2,2,5,1,1,0.0,0.38,80,0.0
2425,442,587,390,10,5,3,1,1,0.01,0.2,187,0.0
2425,442,588,252,21,9,3,1,1,0.01,0.48,134,0.0
2425,442,820,2161,25,9,17,1,1,0.0,0.32,806,0.0
2425,442,825,609,12,6,7,3,1,0.0,0.31,356,0.0
2425,442,835,684,17,6,2,1,1,0.0,0.05,82,0.0
2425,442,842,916,13,8,3,1,1,0.01,0.21,296,0.0
2425,450,1800,221,7,5,4,1,1,0.01,0.17,197,0.0
2425,450,1801,284,4,3,5,1,1,0.0,0.18,186,0.0
2425,450,1802,419,8,7,4,1,1,0.0,0.03,211,0.0
2425,450,1803,859,13,9,11,1,1,0.0,0.18,374,0.0
2425,450,1804,403,8,6,4,1,1,0.02,0.12,180,0.0
2425,450,1805,131,11,8,4,1,1,0.03,0.11,89,0.0
2425,450,1806,451,8,5,4,1,1,0.0,0.09,234,0.0
2425,478,1367,433,12,7,4,1,1,0.01,0.12,241,0.0
2425,478,1839,210,7,6,4,1,1,0.01,0.11,127,0.0
2425,485,1053,532,10,5,7,1,1,0.0,0.13,204,0.0
2425,485,1054,193,10,6,3,1,1,0.01,0.14,155,0.0
2425,485,1055,77869,19,12,34,15,1,0.01,0.15,756,0.0
2425,485,1056,77269,16,11,13,2,1,0.0,0.21,421,0.0
2425,485,1385,77814,20,14,11,12,1,0.01,0.15,977,0.0
2425,485,1386,77762,14,10,18,3,1,0.01,0.16,354,0.0
2425,485,602,171,13,6,4,1,1,0.0,0.34,47,0.0
2425,485,867,77094,27,14,6,1,1,0.01,0.25,221,0.0
2425,485,869,275,8,3,9,2,1,0.01,0.07,122,0.0
2425,486,1852,22,19,14,4,1,1,0.09,0.0,11,0.0
2425,486,1853,11,14,10,4,1,1,0.12,0.0,8,0.0
2425,486,1854,1700,20,17,6,1,1,0.0,0.3,1663,0.0
2425,486,1855,371,10,8,4,1,1,0.0,0.1,249,0.0
2425,486,1856,235,61,59,3,1,1,0.01,0.45,126,0.0
2425,486,1857,769,7,6,1,0,1,0.0,0.27,422,0.0
2425,540,1400,1497,12,11,19,3,1,0.0,0.23,512,0.0
2425,540,1941,859,11,8,7,2,1,0.0,0.17,439,0.0
2425,557,1079,608,26,15,6,1,1,0.01,0.29,163,0.0
2425,557,1099,558,26,17,4,1,1,0.02,0.27,292,0.0
2425,557,1100,45836,28,23,49,8,1,0.01,0.25,1095,0.0
2425,557,1101,58050,33,32,23,5,1,0.02,0.22,991,0.0
2425,557,1102,29211,22,21,27,7,1,0.01,0.18,1194,0.0
2425,557,1103,1448,13,10,20,5,1,0.01,0.17,337,0.0
2425,557,1104,2341,23,17,5,1,1,0.01,0.14,354,0.0
2425,557,1105,1940,36,32,4,1,1,0.03,0.12,602,0.0
2425,557,1107,124000,120,119,4,1,2,0.02,0.23,760,0.0
2425,579,1986,3265,22,20,103,22,1,0.02,0.27,1637,0.0
2425,579,1990,491,20,19,9,2,1,0.02,0.13,466,0.0
2425,600,1132,122,20,8,4,2,1,0.0,0.28,50,0.0
2425,600,1133,154232,11,8,23,2,2,0.01,0.34,579,0.0
2425,600,1135,712,21,10,18,2,1,0.01,0.4,116,0.0
2425,600,1136,6201,14,12,102,1,1,0.01,0.21,1115,0.0
2425,600,1137,1222,11,9,54,2,1,0.0,0.18,321,0.0
2425,600,1138,804,13,10,9,1,1,0.0,0.01,1183,0.0
2425,600,1139,6838,10,8,8,1,1,0.0,0.15,345,0.0
2425,600,1141,973,10,8,10,1,1,0.01,0.56,186,0.0
2425,600,1142,218,10,8,7,1,1,0.01,0.2,110,0.0
2425,600,1155,851,14,12,12,1,1,0.01,0.2,313,0.0
2425,600,1561,3060,17,14,11,1,1,0.0,0.23,620,0.0
2425,600,1562,4347,19,14,7,1,1,0.01,0.21,345,0.0
2425,601,1551,254,5,3,0,0,1,0.0,0.11,123,0.0
2425,622,1535,563,12,9,11,1,1,0.01,0.11,293,0.0
2425,622,2038,634,11,10,38,9,1,0.0,0.27,495,0.0
2425,642,1183,276232,17,17,6,1,3,0.0,0.2,816,0.0
2425,642,1185,109967,10,10,10,1,1,0.0,0.19,269,0.0
2425,642,1187,187,8,7,3,1,1,0.01,0.1,158,0.0
2425,642,1189,196367,13,13,23,1,2,0.0,0.22,968,0.0
2425,642,1576,649042,27,24,7,1,8,0.01,0.21,1611,0.0
2425,642,1577,599,8,8,6,1,1,0.0,0.16,293,0.0
2425,642,1580,602717,39,29,13,3,7,0.0,0.21,2203,0.0
2425,642,1583,211424,11,10,47,6,2,0.0,0.2,1673,0.0
2425,642,672,180,6,4,4,1,1,0.0,0.08,129,0.0
2425,642,674,484,14,10,4,2,1,0.01,0.07,276,0.0
2425,642,762,219625,11,8,87,27,2,0.01,0.32,746,0.0
2425,674,1621,685,24,23,7,1,1,0.01,0.22,562,0.0
2425,674,2123,253,9,8,4,1,1,0.01,0.04,226,0.0
2425,701,1218,166822,17,14,37,4,2,0.0,0.39,1196,0.0
2425,701,1219,1033,12,9,6,2,1,0.0,0.06,264,0.0
2425,701,1220,630,16,12,3,2,1,0.01,0.07,346,0.0
2425,701,1221,743,15,13,3,2,1,0.0,0.09,427,0.0
2425,701,1222,8222,24,19,19,7,1,0.01,0.18,811,0.0
2425,701,1223,849,14,11,12,5,1,0.0,0.13,350,0.0
2425,701,1224,49778,8,8,5,1,1,0.01,0.19,190,0.0
2425,701,1225,2113,8,8,25,5,1,0.01,0.31,115,0.0
2425,701,1226,47195,8,8,14,1,1,0.0,0.21,448,0.0
2425,701,1227,7970,6,6,17,3,1,0.0,0.12,260,0.0
2425,719,1652,667,21,17,8,1,1,0.01,0.13,493,0.0
2425,719,2146,328,10,8,7,1,1,0.0,0.25,329,0.0
2425,733,1271,794294,31,20,11,5,9,0.0,0.25,216,0.0
2425,733,1272,646,17,15,6,1,1,0.01,0.07,301,0.0
2425,733,1273,505,8,7,2,1,1,0.01,0.1,187,0.0
2425,733,1274,193,9,7,4,1,1,0.01,0.03,181,0.0
2425,733,1275,255,10,7,13,4,1,0.0,0.05,202,0.0
2425,733,1276,553,13,9,8,2,1,0.02,0.12,100,0.0
2425,733,1277,793007,9,9,41,5,9,0.01,0.12,530,0.0
2425,733,1278,792448,14,14,31,6,9,0.02,0.24,1239,0.0
2425,733,1279,1626,42,25,15,1,1,0.0,0.43,500,0.0
2425,733,1280,790209,64,38,69,7,9,0.02,0.2,1155,0.0
2425,759,2220,326,8,6,4,3,1,0.01,0.39,161,0.0
2425,759,2221,216,9,8,1,1,1,0.02,0.33,104,0.0
2425,759,2222,1999,16,13,20,3,1,0.02,0.31,817,0.0
2425,761,1289,466,20,18,4,1,1,0.01,0.13,489,0.0
2425,761,2179,1263,12,11,10,2,1,0.01,0.26,701,0.0
2426,399,1326,76,1,1,2,1,1,0.0,0.14,21,0.0
2426,399,1327,73,1,1,2,1,1,0.0,0.0,15,0.0
2426,399,1328,50,1,1,2,1,1,0.0,0.0,16,0.0
2426,399,1329,44,1,1,2,1,1,0.0,0.09,23,0.0
2426,399,1330,233,3,2,2,1,1,0.0,0.24,89,0.0
2426,399,1331,260,2,2,3,2,1,0.0,0.13,147,0.0
2426,399,1332,323,4,3,2,1,1,0.0,0.34,105,0.0
2426,399,1333,396,2,2,3,1,1,0.0,0.13,94,0.0
2426,399,1334,364,11,6,2,1,1,0.0,0.43,79,0.0
2426,399,1559,240,2,2,3,2,1,0.0,0.11,75,0.0
2426,399,1560,98,2,2,3,2,1,0.0,0.14,97,0.0
2426,399,579,115,1,1,2,1,1,0.0,0.08,77,0.0
2426,399,994,78,1,1,3,2,1,0.0,0.2,70,0.0
2426,399,996,181,5,5,2,1,1,0.0,0.11,71,0.0
2426,442,1014,314,10,3,11,1,1,0.0,0.34,280,0.0
2426,442,1015,313,15,9,2,1,1,0.0,0.25,314,0.0
2426,442,1016,811495,17,7,3,1,10,0.0,0.09,314,0.0
2426,442,1017,811187,22,13,15,1,10,0.0,0.3,1405,0.0
2426,442,1570,171,2,2,4,1,1,0.0,0.27,114,0.0
2426,442,1571,98,2,2,5,1,1,0.0,0.29,84,0.0
2426,442,587,1090924,11,5,4,2,13,0.0,0.05,194,0.0
2426,442,588,389,17,9,2,1,1,0.0,0.15,368,0.0
2426,442,820,583,25,9,4,1,1,0.01,0.51,144,0.0
2426,442,825,811632,12,6,4,1,10,0.0,0.18,266,0.0
2426,442,835,800,17,6,9,1,1,0.01,0.31,408,0.0
2426,442,842,1845,16,10,19,1,1,0.0,0.12,702,0.0
2426,450,1800,191,10,5,4,1,1,0.0,0.16,245,0.0
2426,450,1801,340,6,3,6,1,1,0.0,0.23,230,0.0
2426,450,1802,697,12,8,5,1,1,0.0,0.23,540,0.0
2426,450,1803,1313,27,16,4,1,1,0.0,0.07,375,0.0
2426,450,1804,699,11,7,11,1,1,0.0,0.23,548,0.0
2426,450,1805,252,13,8,4,1,1,0.01,0.13,270,0.0
2426,450,1806,416,10,5,4,1,1,0.0,0.18,370,0.0
2426,478,1369,734,14,10,5,1,1,0.0,0.18,632,0.0
2426,478,1834,277,12,6,5,1,1,0.0,0.16,296,0.0
2426,485,1053,407,12,6,9,1,1,0.0,0.25,431,0.0
2426,485,1054,310,16,8,4,1,1,0.0,0.07,301,0.0
2426,485,1055,718,26,12,4,1,1,0.0,0.11,430,0.0
2426,485,1056,930,19,10,6,1,1,0.0,0.16,577,0.0
2426,485,1385,1014,20,14,8,3,1,0.02,0.16,618,0.0
2426,485,1386,998,13,8,5,1,1,0.0,0.16,310,0.0
2426,485,602,235,13,6,3,1,1,0.0,0.14,73,0.0
2426,485,867,1010,18,12,13,1,1,0.0,0.16,606,0.0
2426,485,869,353,14,7,5,1,1,0.0,0.08,225,0.0
2426,486,1852,875,19,14,22,5,1,0.02,0.08,506,0.0
2426,486,1853,190,9,8,4,1,1,0.0,0.14,243,0.0
2426,486,1854,1250,20,17,4,1,1,0.01,0.1,748,0.0
2426,486,1855,495,9,8,6,1,1,0.0,0.07,279,0.0
2426,486,1856,8261,30,25,53,1,1,0.0,0.24,3092,0.0
2426,486,1857,2299,32,24,20,3,1,0.01,0.19,1292,0.0
2426,540,1400,731,15,12,8,1,1,0.0,0.19,580,0.0
2426,540,1946,1667,10,8,23,4,1,0.0,0.18,969,0.0
2426,556,1932,2518,55,52,16,2,1,0.01,0.27,1758,0.0
2426,556,1948,54855,19,16,5,1,1,0.0,0.14,610,0.0
2426,556,1949,851,18,15,13,1,1,0.0,0.17,568,0.0
2426,556,1950,522,11,10,6,1,1,0.0,0.08,413,0.0
2426,556,1951,335,15,13,4,1,1,0.02,0.11,313,0.0
2426,556,1952,2479,26,23,28,1,1,0.01,0.24,1963,0.0
2426,557,1079,173241,26,15,5,1,2,0.0,0.3,274,0.0
2426,557,1099,177872,22,17,65,7,2,0.01,0.27,3072,0.0
2426,557,1100,5573,24,23,37,6,1,0.02,0.22,1301,0.0
2426,557,1101,1776,29,22,10,2,1,0.01,0.19,1130,0.0
2426,557,1102,184375,24,21,59,10,2,0.0,0.23,3233,0.0
2426,557,1103,1107,10,9,21,5,1,0.01,0.26,647,0.0
2426,557,1104,1077,15,13,5,1,1,0.01,0.24,524,0.0
2426,557,1105,591,25,23,4,1,1,0.01,0.19,881,0.0
2426,557,1107,7321,26,26,28,2,1,0.01,0.27,3141,0.0
2426,579,1981,3274,20,20,67,13,1,0.01,0.3,2500,0.0
2426,579,1994,1497,14,13,35,6,1,0.0,0.07,762,0.0
2426,600,1132,236,20,8,4,1,1,0.0,0.08,60,0.0
2426,600,1133,964,7,7,17,2,1,0.01,0.2,565,0.0
2426,600,1135,1630,22,10,15,2,1,0.0,0.35,538,0.0
2426,600,1136,3570,11,11,18,1,1,0.0,0.22,1628,0.0
2426,600,1137,2766,8,8,41,1,1,0.0,0.19,977,0.0
2426,600,1138,83257,13,13,81,2,1,0.01,0.26,2175,0.0
2426,600,1139,5182,12,11,131,1,1,0.01,0.34,1307,0.0
2426,600,1141,951,12,12,17,2,1,0.0,0.18,353,0.0
2426,600,1142,338,11,11,7,1,1,0.0,0.09,223,0.0
2426,600,1155,390174,14,14,104,10,5,0.0,0.25,1962,0.0
2426,600,1561,1668,13,13,20,2,1,0.01,0.28,916,0.0
2426,600,1562,481,14,13,4,1,1,0.0,0.06,409,0.0
2426,601,1551,2028,10,9,12,1,1,0.02,0.15,493,0.0
2426,601,1552,1230,10,9,19,2,1,0.0,0.2,456,0.0
2426,601,1553,1390,10,10,17,2,1,0.0,0.25,919,0.0
2426,601,1554,904,8,8,18,1,1,0.0,0.22,343,0.0
2426,601,1555,5073,13,13,47,1,1,0.01,0.25,1368,0.0
2426,601,1556,86,1,1,0,0,1,0.0,0.0,47,0.0
2426,601,1557,565,11,11,6,0,1,0.0,0.21,303,0.0
2426,601,1558,2205,15,15,63,1,1,0.0,0.19,1034,0.0
2426,622,1531,473,13,13,19,1,1,0.0,0.23,637,0.0
2426,622,2037,1912,7,7,29,3,1,0.0,0.22,1033,0.0
2426,642,1183,483425,18,17,184,2,6,0.0,0.3,6459,0.0
2426,642,1185,1851,13,10,4,1,1,0.0,0.09,254,0.0
2426,642,1187,3692,7,7,6,1,1,0.0,0.19,212,0.0
2426,642,1189,478585,9,9,31,3,6,0.01,0.2,557,0.0
2426,642,1576,3324,27,27,26,3,1,0.01,0.2,1641,0.0
2426,642,1577,422,10,8,3,1,1,0.0,0.14,363,0.0
2426,642,1580,399263,30,29,12,1,5,0.0,0.15,1195,0.0
2426,642,1583,478196,11,11,63,2,6,0.0,0.28,2207,0.0
2426,642,672,354,5,4,4,1,1,0.0,0.07,142,0.0
2426,642,674,891,13,10,2,1,1,0.0,0.14,375,0.0
2426,642,762,400267,9,8,150,29,5,0.0,0.3,1906,0.0
2426,657,2101,1611,11,11,2,0,1,0.0,0.16,519,0.0
2426,657,2102,389865,14,14,5,1,5,0.0,0.07,375,0.0
2426,657,2103,389803,16,15,7,1,5,0.01,0.1,443,0.0
2426,657,2107,2645,23,21,20,1,1,0.01,0.32,1033,0.0
2426,657,2108,388835,14,13,95,2,4,0.01,0.25,2978,0.0
2426,674,1619,2555,14,14,13,1,1,0.01,0.22,606,0.0
2426,674,2124,2845,11,11,31,2,1,0.01,0.21,2014,0.0
2426,701,1218,2050,27,11,35,1,1,0.0,0.35,350,0.0
2426,701,1219,733652,16,15,21,1,8,0.0,0.1,462,0.0
2426,701,1220,2902,18,18,83,2,1,0.0,0.22,1257,0.0
2426,701,1221,963,17,16,11,1,1,0.01,0.12,556,0.0
2426,701,1222,2774,30,30,29,2,1,0.02,0.3,1122,0.0
2426,701,1223,3405,12,12,45,1,1,0.0,0.23,1456,0.0
2426,701,1224,810076,7,7,169,3,9,0.01,0.24,2908,0.0
2426,701,1225,806180,11,11,21,1,9,0.0,0.15,575,0.0
2426,701,1226,479,9,9,16,2,1,0.01,0.15,297,0.0
2426,701,1227,3059,8,8,176,14,1,0.0,0.31,1696,0.0
2426,702,2135,4259,15,14,80,1,1,0.01,0.25,2684,0.0
2426,702,2136,1628,11,11,33,1,1,0.01,0.26,918,0.0
2426,702,2137,1339,5,5,24,1,1,0.0,0.18,255,0.0
2426,702,2138,5539,10,9,8,1,1,0.02,0.18,596,0.0
2426,702,2139,79927,19,19,13,1,1,0.0,0.18,758,0.0
2426,719,1654,749,17,16,9,1,1,0.01,0.19,439,0.0
2426,719,2153,343,15,13,6,1,1,0.0,0.2,406,0.0
2426,733,1271,4238,31,20,10,2,1,0.0,0.14,290,0.0
2426,733,1272,2371,18,15,29,1,1,0.0,0.27,1112,0.0
2426,733,1273,1075,9,7,27,3,1,0.0,0.17,526,0.0
2426,733,1274,7286,17,17,52,1,1,0.0,0.25,1879,0.0
2426,733,1275,1076,11,11,16,1,1,0.0,0.24,630,0.0
2426,733,1276,771881,24,24,8,1,9,0.01,0.38,473,0.0
2426,733,1277,908218,9,9,27,4,11,0.01,0.24,2270,0.0
2426,733,1278,219,14,14,8,1,1,0.0,0.05,224,0.0
2426,733,1279,1027,52,25,6,1,1,0.0,0.51,412,0.0
2426,733,1280,133746,64,38,56,4,2,0.01,0.2,1355,0.0
2426,759,2220,1067,10,9,7,1,1,0.0,0.16,576,0.0
2426,759,2221,532,13,13,3,1,1,0.01,0.17,391,0.0
2426,759,2222,5070,14,14,22,1,1,0.0,0.14,793,0.0
2426,761,1291,1713,17,15,30,2,1,0.0,0.29,1012,0.0
2426,761,2178,166,14,14,8,2,1,0.01,0.13,124,0.0
2428,399,1326,254744,5,3,4,1,3,0.0,0.26,152,0.0
2428,399,1327,254567,8,5,9,1,3,0.0,0.29,311,0.0
2428,399,1328,253993,4,3,11,1,3,0.0,0.26,229,0.0
2428,399,1329,252891,5,3,6,2,3,0.0,0.26,138,0.0
2428,399,1330,1415,6,4,8,3,1,0.0,0.27,336,0.0
2428,399,1331,71,1,1,0,0,1,0.0,0.35,17,0.0
2428,399,994,255983,1,1,8,4,3,0.0,0.27,81,0.0
2428,399,996,254808,5,5,9,1,3,0.0,0.09,223,0.0
2428,442,1014,450,6,3,7,2,1,0.0,0.32,293,0.0
2428,442,1015,1220,14,6,22,5,1,0.0,0.37,1378,0.0
2428,442,1016,195,14,7,2,1,1,0.0,0.16,366,0.0
2428,442,1017,675089,10,8,2,2,8,0.01,0.22,649,0.0
2428,442,1570,116,3,2,4,1,1,0.0,0.22,91,0.0
2428,442,1571,28,3,2,5,1,1,0.0,0.15,52,0.0
2428,442,587,136253,11,5,28,1,2,0.0,0.22,1412,0.0
2428,442,588,667085,30,20,10,1,7,0.0,0.21,1500,0.0
2428,442,820,941886,25,14,12,1,11,0.0,0.28,1433,0.0
2428,442,825,117,10,6,2,1,1,0.0,0.06,138,0.0
2428,442,835,76296,17,6,4,1,1,0.0,0.32,162,0.0
2428,442,842,46077,18,10,3,1,1,0.0,0.08,219,0.0
2428,450,1800,152655,7,5,10,2,2,0.0,0.08,321,0.0
2428,478,1365,2359,7,5,31,0,1,0.0,0.27,1151,0.0
2428,478,1837,124,5,3,1,0,1,0.0,0.1,135,0.0
2428,485,1053,338933,14,6,10,1,4,0.0,0.22,784,0.0
2428,485,1054,2118,15,8,47,11,1,0.0,0.16,922,0.0
2428,485,1055,1395,19,14,4,1,1,0.04,0.0,24,0.0
2428,485,1056,28,16,11,3,1,1,0.15,0.0,13,0.0
2428,485,1385,72,20,13,3,1,1,0.12,0.0,16,0.0
2428,485,1386,15,14,8,3,1,1,0.13,0.0,15,0.0
2428,485,602,275539,14,6,18,1,3,0.0,0.43,644,0.0
2428,485,867,16,24,16,3,1,1,0.12,0.0,16,0.0
2428,485,869,248,13,6,4,1,1,0.0,0.22,342,0.0
2428,540,1408,929875,11,10,4,1,11,0.02,0.16,331,0.0
2428,540,1937,1185165,9,7,24,6,14,0.02,0.26,607,0.0
2428,557,1079,12,27,15,3,1,1,0.17,0.17,12,0.0
2428,557,1099,10,19,14,3,1,1,0.17,0.0,6,0.0
2428,557,1100,13,33,23,3,1,1,0.07,0.0,14,0.0
2428,557,1101,9,30,21,2,1,1,0.17,0.0,6,0.0
2428,557,1102,347,33,26,3,1,1,0.03,0.0,33,0.0
2428,557,1103,14,16,10,3,1,1,0.14,0.0,7,0.0
2428,557,1104,4,20,13,3,1,1,0.12,0.0,8,0.0
2428,557,1105,3,37,23,3,1,1,0.2,0.0,10,0.0
2428,557,1107,58581,44,38,21,5,1,0.0,0.18,2182,0.0
2428,579,1977,3225,9,8,0,0,1,0.0,0.33,669,0.0
2428,579,1992,1771,20,13,23,5,1,0.01,0.3,1029,0.0
2428,600,1132,32,18,8,3,1,1,0.09,0.18,11,0.0
2428,600,1133,51,8,6,3,1,1,0.17,0.0,6,0.0
2428,600,1135,88,21,10,3,1,1,0.11,0.22,9,0.0
2428,600,1136,23,13,10,3,1,1,0.09,0.0,11,0.0
2428,600,1137,8,9,8,6,2,1,0.11,0.0,18,0.0
2428,600,1138,9,13,13,3,1,1,0.22,0.0,9,0.0
2428,600,1139,4,9,8,3,1,1,0.18,0.0,11,0.0
2428,600,1141,19,12,11,3,1,1,0.15,0.0,13,0.0
2428,600,1142,13,10,9,3,1,1,0.17,0.0,6,0.0
2428,600,1155,4,11,10,3,1,1,0.18,0.0,11,0.0
2428,600,1561,25,14,12,3,1,1,0.17,0.0,12,0.0
2428,600,1562,55,15,13,4,1,1,0.13,0.0,15,0.0
2428,622,1531,438,1,1,1,0,1,0.0,0.14,14,0.0
2428,622,2030,815,3,3,2,0,1,0.0,0.25,114,0.0
2428,642,1183,3,21,17,3,1,1,0.17,0.0,6,0.0
2428,642,1185,4,11,10,3,1,1,0.18,0.0,11,0.0
2428,642,1187,4,7,7,3,1,1,0.18,0.0,11,0.0
2428,642,1189,21,20,16,3,1,1,0.08,0.0,24,0.0
2428,642,1576,76,25,23,3,1,1,0.03,0.0,65,0.0
2428,642,1577,5,9,9,2,1,1,0.18,0.0,11,0.0
2428,642,1580,47,36,28,6,2,1,0.11,0.0,19,0.0
2428,642,1583,18,12,10,3,1,1,0.18,0.0,11,0.0
2428,642,672,577,7,4,3,1,1,0.05,0.0,22,0.0
2428,642,674,22,12,9,1,1,1,0.15,0.0,13,0.0
2428,642,762,9,6,4,3,1,1,0.12,0.38,16,0.0
2428,657,2101,137,15,11,3,1,1,0.0,0.08,238,0.0
2428,657,2102,237,13,10,4,4,1,0.0,0.18,313,0.0
2428,657,2103,30080,14,11,10,3,1,0.0,0.12,368,0.0
2428,657,2107,322,15,13,7,5,1,0.0,0.14,384,0.0
2428,657,2108,2302,33,29,4,2,1,0.02,0.22,1096,0.0
2428,674,1617,699,23,18,12,6,1,0.01,0.3,764,0.0
2428,674,2122,1716,20,14,9,3,1,0.0,0.15,646,0.0
2428,701,1218,1284,27,11,3,1,1,0.03,0.03,62,0.0
2428,701,1219,9,11,9,3,1,1,0.22,0.0,9,0.0
2428,701,1220,22,15,12,3,1,1,0.04,0.0,57,0.0
2428,701,1221,4,15,13,3,1,1,0.22,0.0,9,0.0
2428,701,1222,80,13,9,3,1,1,0.22,0.0,9,0.0
2428,701,1223,4,10,9,3,1,1,0.12,0.0,8,0.0
2428,701,1224,4,4,3,3,1,1,0.22,0.0,9,0.0
2428,701,1225,40,10,10,3,3,1,0.15,0.07,41,0.0
2428,701,1226,10,9,9,3,1,1,0.17,0.0,12,0.0
2428,701,1227,6,7,6,3,1,1,0.2,0.0,10,0.0
2428,702,2137,4,9,8,2,1,1,0.22,0.0,9,0.0
2428,702,2138,17,4,3,3,1,1,0.17,0.0,12,0.0
2428,719,1652,1280,24,22,3,1,1,0.01,0.26,805,0.0
2428,719,2150,2186,19,15,3,1,1,0.0,0.42,267,0.0
2428,733,1271,6,32,20,1,1,1,0.1,0.0,10,0.0
2428,733,1272,12,19,14,3,1,1,0.11,0.0,9,0.0
2428,733,1273,11,12,7,1,1,1,0.11,0.0,9,0.0
2428,733,1274,10,11,7,3,1,1,0.11,0.0,9,0.0
2428,733,1275,11,11,7,3,1,1,0.11,0.0,9,0.0
2428,733,1276,11,13,9,3,1,1,0.11,0.0,9,0.0
2428,733,1277,11,12,8,3,1,1,0.2,0.0,10,0.0
2428,733,1278,12,24,16,3,1,1,0.14,0.0,14,0.0
2428,733,1279,11,51,25,3,1,1,0.12,0.25,16,0.0
2428,761,1292,792,16,15,16,4,1,0.0,0.22,655,0.0
2428,761,2216,2657,26,20,23,14,1,0.0,0.25,1282,0.0
2429,399,1326,5526,4,4,3,1,1,0.0,0.38,120,0.0
2429,399,1327,4883,8,4,4,2,1,0.0,0.16,141,0.0
2429,399,1328,4680,5,4,3,1,1,0.0,0.1,92,0.0
2429,399,1329,4543,5,4,4,1,1,0.0,0.2,110,0.0
2429,399,1330,4276,4,4,2,1,1,0.0,0.38,95,0.0
2429,399,1331,4071,6,6,2,1,1,0.0,0.0,59,0.0
2429,399,1332,3367,8,8,12,1,1,0.01,0.26,266,0.0
2429,399,1333,2318,8,8,7,1,1,0.01,0.26,178,0.0
2429,399,1334,1305,11,6,8,1,1,0.0,0.27,97,0.0
2429,399,1559,461,2,2,4,2,1,0.0,0.12,50,0.0
2429,399,1560,294,3,2,4,1,1,0.0,0.1,84,0.0
2429,399,579,115,1,1,2,1,1,0.0,0.17,69,0.0
2429,399,994,7403,1,1,38,25,1,0.0,0.3,648,0.0
2429,399,996,6042,5,5,11,6,1,0.0,0.23,141,0.0
2429,442,1014,295,6,3,2,1,1,0.0,0.0,102,0.0
2429,442,1015,1078,10,6,3,1,1,0.0,0.13,193,0.0
2429,442,1016,1493,10,7,2,1,1,0.0,0.03,172,0.0
2429,442,1017,622,12,8,5,1,1,0.0,0.1,458,0.0
2429,442,1570,445,6,3,3,1,1,0.0,0.13,151,0.0
2429,442,1571,45,3,2,5,1,1,0.02,0.45,53,0.0
2429,442,587,757,11,5,4,1,1,0.0,0.15,334,0.0
2429,442,588,903,22,9,2,1,1,0.0,0.12,439,0.0
2429,442,820,985,24,9,27,1,1,0.0,0.4,321,0.0
2429,442,825,153,9,6,2,1,1,0.0,0.01,138,0.0
2429,442,835,291,17,6,13,1,1,0.0,0.05,128,0.0
2429,442,842,657,18,10,5,1,1,0.0,0.15,283,0.0
2429,450,1800,322,8,5,6,1,1,0.0,0.04,273,0.0
