Aluno,Lab,PP_Delete,Duracao,PP_Paste,Qntd_Linhas,Linhas_Log,Qntd_Linhas_Filtrado,Nota,Submissoes,Testes
3233,1037,2.3299999999999996,490773,0.02,116,3040,74,0.0,23,27
3233,1048,1.1500000000000001,78814,0.07,86,2460,72,0.0,16,45
3233,1061,0.36,2469,0.0,15,790,12,0.0,3,15
3233,1086,2.5900000000000003,25185,0.02,129,4998,92,0.0,18,88
3233,1092,0.81,2258146,0.53,58,1036,46,0.0,7,24
3233,1100,0.43000000000000005,2327,0.060000000000000005,41,795,40,0.0,5,26
3233,1135,0.5,5774,1.2100000000000004,278,2716,237,0.0,19,46
3233,1136,0.0,63,0.4800000000000001,48,19,35,0.0,3,9
3233,1150,0.2,2247463,0.0,35,1329,33,0.0,2,27
3233,1169,0.1,6073,1.7799999999999998,157,101,128,0.0,16,55
3233,1186,0.0,692,1.9000000000000004,199,77,189,0.0,12,36
3233,1188,0.38,3095,0.0,28,885,20,0.0,8,20
3233,1211,0.78,615444,1.3,175,334,161,0.0,15,34
3233,1234,0.18,1507,0.04,30,248,22,0.0,2,8
3233,1251,0.22,52,1.9499999999999997,220,81,168,0.0,13,39
3233,1252,0.0,125,1.6999999999999997,98,60,85,0.0,10,22
3233,1270,0.43000000000000005,5569,0.01,57,1185,43,0.0,7,14
3233,1289,0.79,589600,1.72,257,127,173,0.0,16,29
3233,1290,0.41000000000000003,15380,1.7,174,94,140,0.0,12,28
3233,1305,0.37,3385,0.05,18,347,17,0.0,9,18
3234,1018,0.56,356,0.0,6,283,6,0.0,5,5
3234,1037,1.9000000000000006,8303,0.01,125,3584,72,0.0,17,25
3234,1048,0.3,512,1.39,91,208,73,0.0,19,47
3234,1061,0.51,1015,0.0,10,870,9,0.0,2,8
3234,1086,1.6,4195,0.0,97,3379,60,0.0,13,92
3234,1092,0.0,19,0.17,7,6,5,0.0,1,0
3234,1100,0.32999999999999996,1697,0.01,33,1230,31,0.0,4,28
3234,1135,0.97,3605,0.03,87,2267,67,0.0,23,91
3234,1150,0.4,3649,0.01,40,2282,38,0.0,4,58
3234,1169,1.53,420228,1.3399999999999999,161,2151,128,0.0,15,89
3234,1186,0.0,38,1.8399999999999999,166,67,159,0.0,11,33
3234,1188,0.45,4296,0.01,26,1158,23,0.0,1,16
3234,1234,0.28,2433,0.0,13,1017,9,0.0,1,30
3234,1251,0.7500000000000001,158,1.7,227,97,168,0.0,13,36
3234,1270,0.71,3661,0.0,52,1332,41,0.0,7,30
3234,1289,0.28,574690,1.77,245,628,173,0.0,18,31
3234,1305,0.23,4245,0.02,19,958,16,0.0,11,44
3235,1018,1.8200000000000003,1495194,0.0,47,1089,41,0.0,32,32
3235,1037,2.77,2141733,0.04,146,5200,71,0.0,30,29
3235,1048,1.4700000000000002,1210809,0.03,83,2444,48,0.0,9,37
3235,1061,0.43000000000000005,2278,0.0,17,829,11,0.0,2,10
3235,1086,2.1900000000000004,15776,0.05,146,3757,87,0.0,44,139
3235,1100,0.44999999999999996,2533,0.01,36,1506,31,0.0,2,22
3235,1135,3.1500000000000004,198264,0.22000000000000003,277,11755,253,0.0,53,368
3235,1136,0.23,18427,0.0,16,766,15,0.0,2,16
3235,1150,0.23,2840,0.04,50,2123,47,0.0,4,41
3235,1169,1.73,290327,1.31,147,1825,127,0.0,65,118
3235,1188,0.53,5865,0.02,22,1594,22,0.0,3,47
3235,1211,0.69,866,1.31,175,127,161,0.0,15,39
3235,1234,0.31,3310,0.0,22,1117,22,0.0,2,24
3235,1251,0.11,95,1.9499999999999997,220,85,168,0.0,13,36
3235,1270,0.78,2825,0.03,45,1318,38,0.0,16,35
3235,1289,0.4,63,1.8499999999999999,252,88,177,0.0,12,29
3235,1305,0.38,5423,0.01,28,961,26,0.0,13,34
3236,1018,2.59,20948,0.06,36,1758,28,0.0,105,72
3236,1037,2.48,3206886,0.03,127,5980,67,0.0,36,30
3236,1048,2.0300000000000002,142581,0.02,123,5303,77,0.0,12,36
3236,1061,0.46,2278,0.0,19,793,12,0.0,2,11
3236,1086,1.9000000000000004,437936,0.09,158,4480,90,0.0,19,152
3236,1092,0.84,32984,0.01,45,2255,30,0.0,11,71
3236,1100,0.4,4700,0.0,40,1418,31,0.0,2,24
3236,1135,1.94,290835,0.0,300,13031,237,0.0,41,480
3236,1136,0.22,561,0.0,12,605,10,0.0,0,4
3236,1150,0.48,5009,0.0,44,2924,40,0.0,1,35
3236,1169,1.4900000000000002,18069,0.0,185,4505,132,0.0,32,132
3236,1186,0.0,216,2.0399999999999996,199,72,189,0.0,12,36
3236,1188,0.25,2952,0.01,11,1827,7,0.0,0,8
3236,1211,0.8200000000000001,10106,0.56,173,2929,158,0.0,22,49
3236,1234,0.25,3128,0.0,27,615,25,0.0,2,10
3236,1251,1.6700000000000002,6017,0.0,215,5449,168,0.0,49,102
3236,1270,0.48,5406,0.01,47,1695,38,0.0,2,24
3236,1289,0.36,610,1.5499999999999998,266,443,178,0.0,12,29
3236,1305,0.27,2798,0.0,43,1099,35,0.0,4,21
3237,1018,3.410000000000001,3359,0.0,36,1025,29,0.0,38,34
3237,1037,3.24,458759,0.39,143,5292,70,0.0,74,32
3237,1048,2.6399999999999997,19536,0.06999999999999999,97,4201,73,0.0,81,84
3237,1061,0.12,1649,0.0,4,103,2,0.0,0,1
3237,1086,2.86,4239903,0.02,154,5973,85,0.0,100,168
3237,1092,0.52,434312,0.55,60,618,43,0.0,8,20
3237,1100,0.61,2853,0.01,40,2313,27,0.0,39,92
3237,1135,2.25,1820,1.1800000000000002,371,398,316,0.0,14,36
3237,1136,1.5799999999999998,2961295,0.7100000000000001,249,5305,206,0.0,70,83
3237,1150,0.44,7762,0.01,62,2049,34,0.0,68,118
3237,1169,2.13,596202,0.01,183,6180,128,0.0,143,204
3237,1186,1.35,4476667,0.0,200,6458,189,0.0,150,172
3237,1188,0.36,3863,0.0,25,1030,21,0.0,23,16
3237,1211,1.5499999999999998,213364,1.1000000000000003,175,1632,161,0.0,35,72
3237,1216,2.55,2001434,0.02,206,9179,190,0.0,117,133
3237,1234,0.52,4327,0.01,23,1558,23,0.0,22,21
3237,1251,0.55,514412,1.7,221,140,168,0.0,15,40
3237,1252,1.87,1658202,0.01,101,3507,88,0.0,32,47
3237,1270,0.51,4416,0.02,45,1709,38,0.0,8,14
3237,1289,0.8400000000000001,1477826,1.0899999999999999,257,906,173,0.0,28,43
3237,1290,0.14,279,1.4900000000000002,174,85,140,0.0,11,28
3237,1305,0.26,4170,0.01,39,1102,16,0.0,16,11
3238,1018,4.33,778000,0.0,51,2875,45,0.0,70,47
3238,1037,2.25,746524,0.02,126,6085,71,0.0,29,29
3238,1048,1.9999999999999998,504840,0.4600000000000001,101,5163,80,0.0,43,349
3238,1061,0.54,3496,0.0,13,701,13,0.0,2,11
3238,1086,0.48,2025,0.08,49,503,20,0.0,4,12
3238,1092,0.37,1059486,0.8700000000000001,68,50,54,0.0,6,15
3238,1135,1.47,637539,0.01,119,5284,96,0.0,15,130
3238,1136,0.25,5101036,1.4700000000000002,249,1701,206,0.0,16,61
3238,1150,0.42000000000000004,6053888,0.01,30,980,28,0.0,1,10
3238,1169,2.57,362873,0.43000000000000005,164,4586,136,0.0,44,213
3238,1186,0.05,928,1.61,203,131,189,0.0,17,36
3238,1188,0.69,3629411,0.01,19,971,18,0.0,5,30
3238,1211,0.81,98156,1.56,190,332,158,0.0,14,35
3238,1216,0.26,167,1.1600000000000001,105,183,101,0.0,9,25
3238,1234,0.35,3630771,0.0,17,518,17,0.0,1,12
3238,1251,1.4900000000000002,2697,1.1700000000000002,220,252,168,0.0,21,40
3238,1252,0.06,127,1.52,102,101,90,0.0,10,26
3238,1270,0.48,5329,0.0,45,1393,38,0.0,2,20
3238,1289,0.47000000000000003,228,1.72,250,99,173,0.0,12,29
3238,1290,0.15,55,0.0,3,67,2,0.0,0,0
3238,1305,0.63,6491,0.01,21,1362,18,0.0,0,28
3238,1312,0.19,2854,0.02,43,531,37,0.0,3,22
3239,1018,3.1300000000000003,79733,0.14,38,1098,29,0.0,28,19
3239,1037,2.8,981611,0.08,142,6545,70,0.0,76,37
3239,1048,2.15,23941,0.0,93,7360,81,0.0,59,126
3239,1061,0.37,5285,0.0,16,1827,14,0.0,1,23
3239,1086,1.6900000000000004,427818,0.0,143,5283,80,0.0,58,119
3239,1092,0.6000000000000001,18159075,0.02,71,3085,46,0.0,36,45
3239,1100,0.47,3326,0.0,37,1418,28,0.0,17,17
3239,1135,1.4699999999999998,18470,0.25,382,8614,324,0.0,39,87
3239,1136,1.02,19425526,1.0900000000000003,255,3839,206,0.0,44,147
3239,1150,0.38,4842330,0.02,43,2685,37,0.0,10,15
3239,1169,1.7100000000000004,272919,0.09000000000000001,171,4523,128,0.0,30,68
3239,1186,0.29,693,1.7400000000000002,197,142,189,0.0,16,40
3239,1188,0.37,4857,0.0,23,1029,21,0.0,7,15
3239,1211,0.9100000000000001,595685,1.07,177,1003,161,0.0,15,56
3239,1216,0.0,25,1.3599999999999999,102,48,98,0.0,8,24
3239,1234,0.5800000000000001,4973,0.0,16,1754,10,0.0,9,33
3239,1251,0.33,1127,1.33,220,478,168,0.0,27,40
3239,1252,0.0,95,1.67,98,61,89,0.0,10,25
3239,1270,0.31,4045,0.09999999999999999,44,1414,38,0.0,17,16
3239,1289,1.23,17178,0.47000000000000003,270,1693,179,0.0,40,34
3239,1290,0.63,223688,0.14,198,3559,155,0.0,18,35
3239,1305,0.48000000000000004,6668,0.01,29,1607,25,0.0,21,34
3239,1312,0.65,2050,0.01,40,1509,34,0.0,7,23
3240,1018,4.13,383175,0.29,36,1563,29,0.0,63,47
3240,1037,2.5,1395675,0.01,130,4976,70,0.0,40,35
3240,1048,1.8100000000000003,88880136,0.0,86,4728,80,0.0,29,88
3240,1061,0.63,3499,0.0,13,2495,11,0.0,13,100
3240,1086,1.5099999999999998,444081,0.01,140,2213,87,0.0,10,56
3240,1092,1.08,13351504,0.15000000000000002,54,1397,43,0.0,13,61
3240,1100,0.48,6465,0.0,33,1465,28,0.0,20,28
3240,1135,1.31,176647,0.7100000000000001,363,1632,316,0.0,16,73
3240,1136,0.15,3709245,1.2300000000000002,248,690,206,0.0,13,42
3240,1150,0.34,1478,0.04,44,1504,44,0.0,4,17
3240,1169,1.1500000000000001,1472542,1.1600000000000001,162,1216,127,0.0,45,123
3240,1186,0.0,10465244,1.4700000000000002,199,105,189,0.0,18,58
3240,1188,0.36,4826,0.0,15,1007,13,0.0,0,20
3240,1211,0.09,1347493,1.5100000000000002,175,107,161,0.0,12,39
3240,1216,0.0,2184114,1.02,102,62,98,0.0,13,39
3240,1234,0.22,1960,0.12,11,309,10,0.0,2,12
3240,1251,0.0,35,1.5900000000000003,220,90,168,0.0,12,36
3240,1252,0.21000000000000002,430534,1.12,100,109,89,0.0,11,25
3240,1270,0.78,4661,0.01,44,1117,38,0.0,5,31
3240,1289,0.2,327037,1.1600000000000001,257,160,173,0.0,16,33
3240,1290,1.54,1298955,0.7100000000000001,186,1583,150,0.0,37,77
3240,1305,0.33,5918,0.01,32,898,22,0.0,14,19
3240,1312,0.51,614,0.02,42,381,38,0.0,2,10
3241,1018,2.62,39831971,0.22,55,3938,47,0.0,85,68
3241,1037,1.6800000000000002,2182616,0.01,110,6615,50,0.0,68,74
3241,1048,2.7300000000000004,19357499,0.060000000000000005,104,7011,73,0.0,88,390
3241,1061,0.5,3679,0.01,30,1183,11,0.0,2,26
3241,1086,2.29,2079500,0.01,133,6975,74,0.0,68,211
3241,1092,1.7099999999999997,1529071,0.03,60,4189,46,0.0,42,140
3241,1100,0.58,4026,0.01,38,1779,30,0.0,1,24
3241,1135,2.66,830574,0.12,271,13767,216,0.0,44,254
3241,1136,0.42000000000000004,3926,0.01,34,2607,30,0.0,4,30
3241,1150,0.23,2269,0.09000000000000001,34,1700,32,0.0,2,28
3241,1169,1.49,484201,0.0,70,1981,37,0.0,2,32
3241,1211,0.30000000000000004,6774,0.01,58,1964,41,0.0,5,8
3241,1234,0.49,5588,0.0,172,2843,19,0.0,2,16
3241,1251,0.52,173183,0.03,38,598,20,0.0,1,11
3241,1305,0.37,6022,0.01,22,967,12,0.0,0,1
3242,1018,3.7399999999999998,3269190,0.13,35,3599,29,0.0,186,46
3242,1037,2.2199999999999998,181041,0.02,114,5557,45,0.0,58,11
3242,1048,1.04,8033479,0.86,99,2303,74,0.0,50,63
3242,1061,0.43,3645,0.0,28,2458,13,0.0,19,21
3242,1086,1.8199999999999998,15616,0.02,117,3109,60,0.0,29,56
3242,1092,0.0,128,0.61,60,59,43,0.0,6,15
3242,1100,0.56,2849297,0.01,36,1757,23,0.0,18,72
3242,1135,1.33,448923,0.88,388,1472,319,0.0,27,81
3242,1136,0.0,265,1.09,249,134,206,0.0,14,33
3242,1150,0.31,4843240,0.01,52,4062,47,0.0,2,21
3242,1169,1.7900000000000003,443778,0.38,169,3243,128,0.0,37,101
3242,1186,0.16,3201692,1.2500000000000002,200,201,189,0.0,12,36
3242,1188,0.47,6393494,0.01,27,1325,18,0.0,5,16
3242,1216,0.0,71,0.7999999999999999,102,81,98,0.0,8,24
3242,1234,0.28,2393,0.0,14,874,11,0.0,1,17
3242,1251,0.36,596505,1.0499999999999998,220,310,168,0.0,12,40
3242,1252,0.22,259,1.14,101,115,89,0.0,13,25
3242,1270,0.52,5533,0.01,54,1852,45,0.0,26,31
3242,1289,0.25,144922,1.1400000000000001,250,258,173,0.0,13,36
3242,1305,0.55,4439,0.02,38,838,24,0.0,5,18
3242,1312,0.44999999999999996,2992,0.03,30,989,23,0.0,10,30
3243,1018,1.7800000000000002,4799412,0.0,55,3150,49,0.0,75,54
3243,1037,1.9100000000000001,7318105,0.05,180,8327,91,0.0,99,116
3243,1048,0.92,18486798,0.05,126,3858,90,0.0,51,208
3243,1061,0.31,5106,0.0,22,1501,16,0.0,8,45
3243,1086,1.5200000000000005,1909610,0.09,156,4584,90,0.0,32,158
3243,1092,0.36000000000000004,1240214,0.04,63,1106,45,0.0,15,41
3243,1100,0.38,4078409,0.01,39,1413,29,0.0,7,49
3243,1135,1.95,5303387,0.09,304,13832,217,0.0,42,200
3243,1150,0.47,3147088,0.01,42,1712,29,0.0,10,50
3243,1169,0.9299999999999999,1268864,1.12,179,930,139,0.0,20,74
3243,1188,0.21,3108,0.01,13,387,10,0.0,0,1
3243,1211,0.8300000000000001,1255404,0.5,167,2779,153,0.0,14,54
3243,1234,0.63,5491,0.01,20,1239,20,0.0,2,24
3243,1251,0.0,253595,1.4400000000000004,220,96,168,0.0,24,73
3243,1270,0.18,4035,0.01,32,1445,27,0.0,7,38
3243,1289,0.75,6331492,0.96,263,600,178,0.0,25,86
3243,1305,0.49,741777,0.05,18,769,15,0.0,2,9
3243,1312,0.36,5617,0.01,33,1266,28,0.0,3,58
3244,1018,3.8099999999999996,23647,0.05,44,7738,32,0.0,100,100
3244,1037,2.29,770203,0.0,186,7010,91,0.0,58,25
3244,1048,0.9199999999999999,18263060,0.0,119,2567,80,0.0,72,223
3244,1061,0.56,4237014,0.0,36,3976,7,0.0,18,109
3244,1086,2.4499999999999997,1810799,0.0,151,9616,90,0.0,137,486
3244,1092,0.44000000000000006,1001806,0.0,63,1158,45,0.0,23,64
3244,1135,2.1900000000000004,4571775,0.01,330,12843,231,0.0,81,294
3244,1150,0.39,1644925,0.0,41,2854,27,0.0,19,77
3244,1169,1.12,4176498,0.6700000000000002,181,1088,139,0.0,17,60
3244,1188,0.77,5612,0.0,26,1723,14,0.0,19,112
3244,1211,0.3,276,1.4900000000000004,166,117,153,0.0,13,34
3244,1234,0.59,5512,0.01,20,930,20,0.0,30,158
3244,1251,0.39999999999999997,601441,1.25,220,651,168,0.0,15,94
3244,1270,0.24,3999,0.0,35,2741,26,0.0,5,70
3244,1289,0.45999999999999996,2284,1.3200000000000003,262,317,178,0.0,13,40
3244,1305,0.54,4855,0.0,21,2190,15,0.0,64,118
3244,1312,0.85,6476,0.0,38,2490,32,0.0,4,103
3245,1018,1.31,1314317,0.0,34,1304,29,0.0,41,33
3245,1037,2.5300000000000002,6492,0.01,146,6148,76,0.0,20,21
3245,1048,1.7999999999999998,91494,0.05,118,5728,74,0.0,48,123
3245,1061,0.39,672,0.0,15,548,9,0.0,2,17
3245,1086,1.1400000000000001,166205,0.09,153,3247,90,0.0,28,99
3245,1092,0.5700000000000001,385942,0.02,54,3359,38,0.0,5,139
3245,1100,0.55,2310,0.01,42,2286,31,0.0,16,92
3245,1135,2.05,112299,0.08,275,10645,208,0.0,26,145
3245,1150,0.48,4651,0.02,62,5589,55,0.0,3,44
3245,1169,1.81,25139,0.01,183,7356,131,0.0,18,132
3245,1188,0.31,3879,0.0,26,1677,19,0.0,2,52
3245,1211,1.1800000000000002,352093,0.0,154,7663,112,0.0,22,98
3245,1216,0.71,3211,0.01,63,2299,43,0.0,3,19
3245,1234,0.30000000000000004,1427,0.02,30,1685,21,0.0,4,28
3245,1251,2.4899999999999998,12739,0.02,229,7232,159,0.0,31,105
3245,1252,0.35,3217,0.0,13,1912,11,0.0,6,36
3245,1270,0.4,4137,0.01,54,2492,40,0.0,3,13
3245,1289,2.1499999999999995,272872,0.02,267,5351,167,0.0,27,80
3245,1290,0.07,758,0.0,12,301,8,0.0,2,5
3245,1305,0.49,3521,0.0,31,2445,18,0.0,2,48
3246,1018,2.75,14460236,0.26,35,989,29,0.0,35,32
3246,1037,1.96,2643999,0.05,145,4154,71,0.0,20,18
3246,1048,2.81,1140691,0.04,110,6965,78,0.0,13,41
3246,1061,0.22000000000000003,744,0.0,15,559,11,0.0,2,13
3246,1086,2.0,1666558,0.01,161,4956,89,0.0,14,128
3246,1092,1.6200000000000003,80361,0.04,80,4860,43,0.0,16,103
3246,1100,0.47000000000000003,3054,0.01,52,1950,34,0.0,3,38
3246,1135,2.43,1401334,0.07,320,13662,247,0.0,50,233
3246,1136,0.8,25476,0.04,67,2558,57,0.0,10,37
3246,1150,0.43000000000000005,1506,0.03,54,1375,51,0.0,5,24
3246,1169,1.88,1812454,0.01,175,3899,132,0.0,47,136
3246,1186,0.92,48341,0.0,199,3668,189,0.0,13,36
3246,1188,0.31,5564,0.01,35,933,26,0.0,2,15
3246,1211,0.73,2582986,0.78,167,1882,156,0.0,12,38
3246,1216,0.72,1638,0.05,20,281,14,0.0,0,3
3246,1234,0.14,1264,0.0,10,249,10,0.0,2,9
3246,1251,1.5700000000000005,584279,0.04,212,5089,168,0.0,63,63
3246,1270,0.5800000000000001,4687,0.03,33,1488,28,0.0,4,30
3246,1289,0.38,147,1.89,263,81,178,0.0,12,29
3246,1305,0.03,444,0.0,17,412,14,0.0,2,7
3247,1018,0.61,2249717,0.0,13,336,13,0.0,8,8
3247,1037,1.1,608041,0.02,147,2881,71,0.0,18,16
3247,1061,0.58,4931,0.01,9,1447,8,0.0,4,14
3247,1100,0.62,6881,0.0,22,1301,19,0.0,6,18
3247,1135,2.21,118,0.6000000000000001,166,123,152,0.0,8,22
3247,1150,0.8400000000000001,6149,0.0,37,2576,35,0.0,22,84
3247,1188,0.32,2569,0.05,9,470,6,0.0,2,0
3247,1234,0.12,990,0.17,25,265,24,0.0,9,23
3247,1270,0.38,4405,0.01,33,531,28,0.0,11,52
3247,1305,0.1,1280,0.01,16,368,16,0.0,5,9
3247,1312,0.6000000000000001,1054,0.03,28,292,22,0.0,3,9
3248,1018,3.0500000000000003,2367917,0.0,58,4414,48,0.0,41,101
3248,1037,1.6400000000000001,595935,0.03,145,5445,71,0.0,36,39
3248,1048,0.44,1391,0.0,16,1218,12,0.0,7,38
3248,1061,0.44000000000000006,5163,0.0,16,2074,11,0.0,30,87
3248,1086,2.44,1388181,0.01,183,12158,92,0.0,94,360
3248,1092,0.37,2834,0.01,28,845,19,0.0,0,10
3248,1100,0.41000000000000003,1049889,0.01,41,1663,29,0.0,3,35
3248,1135,0.6100000000000001,1941516,0.43000000000000005,329,4857,259,0.0,22,145
3248,1150,0.77,3984,0.02,63,2783,59,0.0,5,52
3248,1169,0.54,75831,1.1,177,866,132,0.0,17,59
3248,1186,0.6000000000000001,298,1.4900000000000002,213,199,189,0.0,17,44
3248,1188,0.36,4645,0.02,42,1373,28,0.0,21,71
3248,1211,0.9600000000000001,755420,0.04,120,5215,99,0.0,7,62
3255,1017,2.26,3138,0.0,39,1441,29,0.0,20,20
3255,1031,2.14,450795,0.0,167,5892,72,0.0,54,65
3255,1043,1.2000000000000002,6989,0.0,68,3679,49,0.0,24,114
3255,1056,0.30000000000000004,1719,0.0,31,730,22,0.0,6,27
3255,1083,2.4,421076,0.01,145,7742,82,0.0,146,541
3255,1085,0.06,340,0.0,13,404,9,0.0,0,0
3255,1095,0.49,5963,0.0,36,3476,28,0.0,90,314
3255,1118,2.04,985938,0.02,325,11628,259,0.0,54,208
3255,1123,0.0,2,0.0,1,9,1,0.0,1,0
3255,1145,0.54,6369,0.03,95,4496,79,0.0,8,67
3255,1162,2.3400000000000003,492416,0.0,178,5376,132,0.0,30,107
3255,1172,0.0,7,0.0,1,20,1,0.0,0,0
3255,1183,0.61,9042,0.01,38,3000,33,0.0,96,310
3255,1198,1.75,1269830,0.0,195,5786,175,0.0,35,168
3255,1225,0.8399999999999999,5123733,0.0,58,4231,46,0.0,32,163
3255,1244,1.5300000000000002,9837,0.0,169,5032,143,0.0,28,92
3255,1265,1.6300000000000001,159889,0.01,252,7120,182,0.0,28,132
3255,1301,0.92,9574,0.0,36,3791,27,0.0,62,303
3255,1303,1.02,6893,0.0,45,3574,38,0.0,7,94
3257,1014,0.17,269,0.28,14,230,14,0.0,5,5
3257,1019,2.06,1485,0.67,72,1434,64,0.0,19,19
3258,1017,2.8600000000000003,2208337,0.47000000000000003,35,6208,29,0.0,222,116
3258,1031,2.5900000000000003,3444074,0.0,119,7087,68,0.0,88,125
3258,1043,0.9199999999999999,2357369,0.0,20,1926,18,0.0,10,22
3258,1056,0.79,11142,0.02,44,3769,27,0.0,29,133
3258,1083,1.9600000000000002,1073438,0.0,103,3143,62,0.0,24,89
3258,1095,0.6399999999999999,7643,0.0,17,3657,12,0.0,32,195
3258,1145,0.78,7788,0.0,40,5252,34,0.0,2,58
3259,1017,1.9200000000000002,1579652,0.0,43,1207,36,0.0,24,17
3259,1031,2.29,5178169,0.0,180,7737,76,0.0,26,25
3259,1043,2.77,1412837,0.0,124,7846,72,0.0,57,68
3259,1056,0.44,1921,0.0,42,1048,25,0.0,5,16
3259,1083,2.21,4903716,0.0,171,9944,87,0.0,37,258
3259,1085,1.42,4397962,0.0,83,5047,47,0.0,21,143
3259,1095,0.52,1853,0.0,34,1318,26,0.0,3,18
3259,1118,2.55,873357,0.07,380,19461,300,0.0,43,474
3259,1123,1.5699999999999998,4476671,0.02,157,7666,116,0.0,16,140
3259,1145,0.59,4481,0.01,67,3113,58,0.0,12,80
3259,1162,2.66,2523328,0.01,189,8148,121,0.0,22,256
3259,1172,0.29,46222,0.0,15,839,10,0.0,0,39
3259,1183,0.63,15321,0.01,33,1584,24,0.0,2,64
3259,1198,2.5100000000000007,3601350,0.01,214,9190,168,0.0,28,243
3259,1212,1.3499999999999999,6243124,0.01,234,6571,211,0.0,12,139
3259,1225,0.64,10815,0.0,47,2035,40,0.0,3,59
3259,1244,3.5100000000000002,2104426,0.01,209,13972,155,0.0,27,374
3259,1245,1.51,216780,0.0,56,2714,47,0.0,6,76
3259,1258,0.5900000000000001,4529,0.01,54,2155,49,0.0,12,79
3259,1265,3.4699999999999998,1106433,0.03,267,11469,168,0.0,13,301
3259,1292,0.6799999999999999,4621,0.0,27,1346,21,0.0,0,35
3259,1301,0.8700000000000001,14289,0.0,28,2671,22,0.0,8,91
3259,1303,0.8900000000000001,9789,0.01,50,3353,41,0.0,3,91
3260,1017,3.0999999999999996,1470474,0.37,34,3001,29,0.0,27,27
3260,1031,2.88,135402,0.0,152,7400,79,0.0,29,34
3260,1043,2.82,1112938,0.1,106,8588,75,0.0,32,191
3260,1056,0.5700000000000001,789,0.02,35,944,23,0.0,3,11
3260,1083,2.3899999999999997,434639,0.03,164,6909,93,0.0,16,85
3260,1085,1.58,2852,0.0,64,4276,51,0.0,15,62
3260,1095,0.88,822192,0.03,45,3733,34,0.0,8,50
3260,1118,2.95,697061,0.01,335,19570,268,0.0,37,229
3260,1123,1.9900000000000002,2374688,0.01,112,7618,99,0.0,17,100
3260,1145,0.69,4567,0.01,70,3829,65,0.0,11,66
3260,1162,1.23,614445,0.0,89,4406,53,0.0,11,86
3260,1172,0.31,514,0.0,17,891,14,0.0,0,3
3260,1183,0.79,4544,0.0,34,3400,27,0.0,6,63
3260,1212,3.22,157761,0.0,156,9125,121,0.0,8,112
3260,1225,0.29,1400,0.0,5,1150,2,0.0,0,4
3260,1244,1.26,1038176,0.0,97,5050,66,0.0,6,49
3260,1265,2.1399999999999997,195003,0.02,185,9493,120,0.0,8,81
3260,1301,0.78,929,0.0,31,1645,20,0.0,3,16
3260,1303,0.73,2369,0.01,45,2530,32,0.0,3,37
3263,1014,1.9100000000000001,4765474,0.3,73,2256,48,0.0,24,59
3263,1035,2.42,3755376,0.09,183,5523,76,0.0,30,78
3263,1045,2.3699999999999997,10363767,0.060000000000000005,151,6736,94,0.0,43,217
3263,1058,0.62,9987,0.0,41,2621,23,0.0,4,66
3263,1072,2.32,2419596,0.05,191,6905,94,0.0,59,244
3263,1073,1.0699999999999998,8323565,0.03,70,3007,52,0.0,14,51
3263,1097,0.59,7043,0.02,49,1832,31,0.0,7,56
3263,1120,1.6600000000000001,42143,1.04,330,370,255,0.0,24,75
3263,1132,1.31,4623046,0.27,245,8736,202,0.0,61,229
3263,1147,0.51,4844785,0.02,76,4990,66,0.0,6,43
3263,1158,1.93,543948,0.01,179,5705,123,0.0,30,132
3263,1175,0.25,578563,0.12,51,772,38,0.0,4,15
3263,1187,0.56,781594,0.0,44,2502,34,0.0,38,163
3263,1199,1.2899999999999998,4056393,0.08,213,4384,169,0.0,30,97
3263,1215,0.06,522,1.5099999999999998,113,128,98,0.0,26,52
3263,1232,0.48,10047,0.02,62,2098,48,0.0,15,50
3263,1246,0.44000000000000006,1635676,0.10999999999999999,182,2204,138,0.0,15,58
3263,1250,0.0,19,0.9600000000000001,73,39,56,0.0,6,16
3263,1266,1.47,128904,0.9100000000000001,232,1161,171,0.0,28,83
3263,1293,0.39,15110,0.02,53,2282,37,0.0,4,42
3264,1014,3.4400000000000004,2325590,0.26,36,1459,29,0.0,20,21
3264,1035,1.61,2408346,0.05,140,2835,71,0.0,18,22
3264,1045,0.35000000000000003,2412189,1.69,128,1413,85,0.0,23,90
3264,1058,0.7000000000000001,6664984,0.0,16,1907,12,0.0,3,50
3264,1072,1.1300000000000001,778796,0.0,126,3254,83,0.0,44,99
3264,1073,0.76,7586800,0.51,89,3971,60,0.0,24,169
3264,1097,0.77,5291481,0.0,45,4600,33,0.0,14,216
3264,1120,2.0900000000000003,1638928,0.78,273,6377,207,0.0,18,70
3264,1132,0.6799999999999999,8064392,1.0200000000000002,185,3214,156,0.0,13,64
3264,1147,0.69,11543,0.01,48,6137,44,0.0,17,171
3264,1158,2.15,857875,0.21000000000000002,178,6754,119,0.0,35,294
3264,1175,0.1,343,0.2,22,330,18,0.0,1,7
3264,1187,0.8700000000000001,10988,0.02,42,3685,35,0.0,12,115
3264,1199,1.7600000000000002,1364179,0.8600000000000001,199,10288,159,0.0,72,336
3264,1215,0.44,2411759,1.26,124,626,107,0.0,15,41
3264,1232,0.5,754047,0.01,35,3524,26,0.0,43,175
3264,1246,0.81,9586,0.8600000000000001,227,2511,175,0.0,20,78
3264,1250,0.0,37,0.9900000000000001,73,37,56,0.0,6,16
