Aluno,Lab,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,PP_Paste,PP_Delete,Linhas_Log,Corretos,Incorretos,Branco,Nota
2208,720,4415.666666666667,30.0,19.33333333333333,20.666666666666668,2.0,0.0,0.2933333333333333,1157.0,2,0,1,6.66667
2208,725,943.0,20.0,13.333333333333336,3.0,0.6666666666666666,0.006666666666666667,0.24,295.3333333333333,2,0,8,2.0
2208,749,3830.666666666666,15.333333333333336,11.666666666666664,14.666666666666664,1.6666666666666667,0.006666666666666667,0.18666666666666668,1020.6666666666665,3,0,0,10.0
2210,397,24385.714285714286,2.7142857142857144,2.142857142857143,6.0,1.2142857142857142,0.015,0.18857142857142856,132.64285714285714,14,0,0,10.0
2210,446,13635.583333333336,12.166666666666664,6.083333333333332,11.25,2.833333333333333,0.0041666666666666675,0.2625,513.9166666666666,12,0,0,10.0
2210,447,176713.75,6.0,4.5,16.25,2.0,0.0025,0.21,502.0,3,0,4,4.28571
2210,488,2458.0,6.5,4.0,18.0,0.5,0.0,0.315,889.5,1,0,1,5.0
2210,506,49529.66666666666,17.777777777777782,8.888888888888891,14.0,2.888888888888889,0.004444444444444445,0.20444444444444448,627.8888888888888,9,0,0,10.0
2210,507,587.0,12.5,10.5,16.0,4.5,0.065,0.055,117.0,2,0,4,3.33333
2210,541,1751.5,14.5,9.5,21.5,5.0,0.0,0.25,763.5,2,0,0,10.0
2210,554,18270.44444444444,26.555555555555557,19.11111111111111,30.33333333333333,5.5555555555555545,0.01777777777777778,0.1711111111111111,1094.111111111111,9,0,0,10.0
2210,580,2913.0,20.0,16.5,28.5,6.0,0.0,0.27,1281.0,1,1,0,5.0
2210,597,1673.833333333333,13.916666666666664,10.833333333333336,13.166666666666664,1.5833333333333333,0.0,0.20833333333333334,411.0,12,0,0,10.0
2210,598,107.0,7.0,5.0,0.0,0.0,0.0,0.1,104.0,0,0,8,0.0
2210,626,2959.0,14.0,11.0,2.5,0.0,0.0,0.16999999999999998,660.0,0,0,2,0.0
2210,641,41826.454545454544,15.636363636363635,12.818181818181818,7.272727272727272,1.181818181818182,0.03181818181818182,0.15727272727272726,432.8181818181818,11,0,0,10.0
2210,656,962.6,11.0,10.6,11.8,1.8,0.0,0.076,559.6,5,0,0,10.0
2210,672,2856.0,17.5,11.0,8.5,1.0,0.0,0.24,971.0,1,0,1,5.0
2210,699,1161.2,13.3,10.2,9.8,1.7,0.002,0.168,444.7,10,0,0,10.0
2210,700,235.5,8.0,6.5,4.5,1.5,0.0,0.08499999999999999,178.0,2,0,3,4.0
2210,714,2557.5,20.0,16.0,14.0,2.5,0.0,0.2,1038.0,1,1,0,5.0
2210,732,50767.8,30.5,20.9,3.7,1.4,0.11400000000000003,0.064,57.9,10,0,0,10.0
2210,768,2945.0,18.0,13.5,20.5,3.0,0.0,0.26,1431.5,2,0,0,10.0
2211,397,128884.92857142855,2.7142857142857144,2.2857142857142856,4.857142857142857,1.2857142857142858,0.01,0.18785714285714286,117.42857142857143,14,0,0,10.0
2211,446,2372.6666666666665,13.777777777777779,5.888888888888888,7.5555555555555545,1.4444444444444444,0.0022222222222222227,0.25,283.0,8,0,4,6.66667
2211,447,344.0,7.0,5.0,8.0,2.0,0.0,0.25,250.0,1,0,6,1.42857
2211,488,1733.0,26.5,8.0,13.0,1.5,0.005,0.165,979.0,2,0,0,10.0
2211,506,1455.666666666667,18.444444444444443,9.444444444444443,7.777777777777778,1.5555555555555556,0.07,0.13777777777777778,283.3333333333333,9,0,0,10.0
2211,507,11.166666666666664,15.333333333333336,13.0,3.6666666666666665,1.1666666666666667,0.17833333333333334,0.0,10.5,6,0,0,10.0
2211,541,1877.5,18.5,10.0,18.5,3.5,0.0,0.255,962.0,2,0,0,10.0
2211,554,73126.22222222223,30.66666666666667,22.555555555555557,59.444444444444436,9.888888888888891,0.03555555555555556,0.23777777777777775,2013.333333333333,9,0,0,10.0
2211,555,184124.5,12.5,11.5,13.5,2.5,0.0,0.195,536.0,1,0,5,1.66667
2211,580,2258.5,12.5,11.5,62.0,12.5,0.005,0.245,1299.5,0,1,1,0.0
2211,597,194255.75,15.25,9.0,19.0,2.0,0.0075,0.3075,290.5,4,0,8,3.33333
2211,626,1887.5,18.0,11.0,43.5,11.0,0.0,0.25,1040.0,1,0,1,5.0
2212,397,137069.0,2.5,2.071428571428572,7.642857142857142,1.9285714285714288,0.0014285714285714286,0.1942857142857143,145.85714285714286,14,0,0,10.0
2212,446,134286.58333333337,11.666666666666664,6.166666666666668,13.0,2.4166666666666665,0.0016666666666666668,0.2375,505.91666666666674,12,0,0,10.0
2212,447,36505.71428571428,7.571428571428571,7.2857142857142865,14.0,2.0,0.0,0.2057142857142857,636.5714285714286,7,0,0,10.0
2212,488,268.0,9.0,6.5,4.0,1.0,0.005,0.045000000000000005,259.0,2,0,0,10.0
2212,506,62057.222222222226,14.222222222222221,8.777777777777779,20.0,4.4444444444444455,0.0022222222222222227,0.20888888888888885,638.3333333333334,9,0,0,10.0
2212,507,53343.16666666666,13.666666666666664,11.833333333333336,34.5,7.833333333333332,0.0033333333333333327,0.20666666666666667,924.5,6,0,0,10.0
2212,541,517.0,15.5,11.5,4.5,1.0,0.0,0.2,764.0,2,0,0,10.0
2212,554,140414.44444444447,40.111111111111114,34.888888888888886,40.0,8.555555555555555,0.0022222222222222227,0.1733333333333333,1798.7777777777776,9,0,0,10.0
2212,555,386803.66666666674,34.333333333333336,30.33333333333333,7.666666666666668,1.0,0.0,0.22,1604.333333333333,1,1,4,1.66667
2212,580,1294.0,24.5,23.0,23.5,4.0,0.01,0.185,949.0,2,0,0,10.0
2212,597,52100.5,15.833333333333336,10.25,23.58333333333333,1.4166666666666667,0.0,0.21,778.5833333333335,12,0,0,10.0
2212,598,42746.0,14.5,11.875,20.625,1.75,0.00125,0.15000000000000002,666.25,8,0,0,10.0
2212,626,580.5,15.0,9.0,8.0,1.0,0.0,0.15500000000000005,633.5,2,0,0,10.0
2212,641,147241.45454545456,16.363636363636363,14.0,22.90909090909091,3.5454545454545454,0.020000000000000004,0.14545454545454548,908.6363636363636,11,0,0,10.0
2212,656,750.4,10.8,10.8,4.8,1.2,0.004,0.14,291.2,5,0,0,10.0
2212,672,1766.0,21.5,16.0,12.0,2.5,0.0,0.235,982.0,2,0,0,10.0
2212,699,5673.2,19.1,14.9,21.5,2.3,0.005,0.24900000000000005,786.6,10,0,0,10.0
2212,700,151046.5,10.0,9.5,14.75,2.0,0.0,0.17,591.75,4,0,1,8.0
2212,714,1047.5,18.5,18.0,8.5,1.0,0.0,0.26,615.5,2,0,0,10.0
2212,732,52072.7,29.7,21.1,8.9,1.4,0.049,0.21100000000000002,407.2,10,0,0,10.0
2212,754,849.3333333333335,11.333333333333336,10.0,3.6666666666666665,1.0,0.0,0.1366666666666667,334.6666666666667,3,0,0,10.0
2212,768,1879.5,15.5,14.0,24.0,2.5,0.0,0.225,1234.5,2,0,0,10.0
2213,397,133717.07142857142,2.642857142857143,2.2142857142857144,9.285714285714286,3.071428571428572,0.0,0.2678571428571429,175.0714285714286,14,0,0,10.0
2213,446,45477.41666666666,10.833333333333336,5.166666666666667,10.166666666666666,1.5833333333333333,0.0,0.295,464.41666666666674,12,0,0,10.0
2213,447,198829.57142857145,7.0,6.428571428571429,11.428571428571427,1.7142857142857142,0.0,0.17857142857142858,384.57142857142856,7,0,0,10.0
2213,488,1776340.5,8.0,7.0,18.0,0.5,0.0,0.325,655.0,1,0,1,5.0
2213,506,124560.11111111114,17.22222222222222,9.111111111111109,15.333333333333336,2.333333333333333,0.0,0.30000000000000004,779.4444444444445,9,0,0,10.0
2213,507,13703.166666666664,10.5,8.5,12.666666666666664,4.5,0.0016666666666666668,0.2983333333333333,621.0,5,0,1,8.33333
2213,541,2688.5,13.0,9.5,22.0,4.5,0.005,0.325,645.5,0,1,1,0.0
2213,554,22591.0,24.66666666666667,18.555555555555557,26.222222222222218,3.333333333333333,0.0011111111111111113,0.2288888888888889,1426.0,9,0,0,10.0
2213,580,2783.5,18.0,15.0,13.5,3.0,0.0,0.36,1573.0,1,1,0,5.0
2213,597,179591.41666666663,13.333333333333336,9.75,17.833333333333332,1.5833333333333333,0.0016666666666666668,0.2508333333333333,654.1666666666666,12,0,0,10.0
2213,598,297493.25,13.375,11.5,17.125,1.625,0.00125,0.21,487.0,8,0,0,10.0
2213,626,3212.0,11.5,9.0,50.0,2.0,0.0,0.34,915.0,1,1,0,5.0
2213,641,81776.27272727272,15.727272727272727,13.636363636363635,11.727272727272727,1.4545454545454546,0.0018181818181818184,0.2690909090909091,702.7272727272727,11,0,0,10.0
2213,656,32927.0,12.8,10.6,8.0,1.2,0.006,0.138,293.6,5,0,0,10.0
2213,672,1282.5,10.0,9.0,14.0,2.0,0.005,0.3,530.0,2,0,0,10.0
2213,699,82517.5,13.4,9.9,18.5,2.1,0.01,0.29300000000000004,605.3,10,0,0,10.0
2213,700,501.6,9.0,8.0,5.0,2.2,0.002,0.248,337.4,4,0,1,8.0
2213,714,2376.0,11.5,11.5,12.5,1.0,0.0,0.265,738.0,2,0,0,10.0
2213,732,62854.8,26.2,17.8,6.3,1.3,0.045,0.22600000000000006,276.0,10,0,0,10.0
2213,754,33315.333333333336,11.333333333333336,9.666666666666666,3.6666666666666665,1.6666666666666667,0.04,0.16666666666666666,288.6666666666667,3,0,0,10.0
2213,768,3998.5,17.0,14.5,20.0,6.0,0.0,0.28,1379.5,1,1,0,5.0
2214,397,345107.21428571426,3.0,2.2142857142857144,16.785714285714285,4.714285714285714,0.0,0.21857142857142856,291.2857142857143,13,1,0,9.28571
2214,446,181918.3333333333,12.916666666666664,5.416666666666668,25.08333333333333,3.25,0.0008333333333333334,0.2766666666666667,1001.0833333333335,12,0,0,10.0
2214,447,4729.0,7.0,6.0,69.0,15.0,0.01,0.24,539.0,0,1,6,0.0
2214,488,2499.0,11.5,7.0,35.0,6.0,0.01,0.245,1208.0,2,0,0,10.0
2214,506,247306.1111111111,14.111111111111109,8.666666666666666,41.111111111111114,9.444444444444443,0.0022222222222222227,0.2922222222222222,935.4444444444445,9,0,0,10.0
2214,507,1299.0,8.0,7.0,0.0,0.0,0.0,0.19,355.0,0,0,6,0.0
2214,541,2002.0,17.5,10.5,20.0,2.5,0.01,0.22,937.5,2,0,0,10.0
2214,554,882.0,26.0,15.0,1.0,0.0,0.0,0.77,135.0,0,0,9,0.0
2214,597,146.58333333333334,13.25,9.833333333333334,3.25,1.0833333333333333,0.115,0.02416666666666667,11.166666666666664,12,0,0,10.0
2214,598,17999.85714285714,14.285714285714285,11.714285714285715,7.571428571428571,1.8571428571428568,0.0014285714285714286,0.15142857142857144,351.42857142857144,6,0,2,7.5
2214,626,1933.0,9.5,6.0,0.5,0.0,0.0,0.245,353.5,0,0,2,0.0
2214,641,124594.45454545454,19.63636363636364,14.272727272727273,10.454545454545457,3.363636363636364,0.057272727272727274,0.20909090909090908,603.1818181818181,11,0,0,10.0
2214,656,27848.6,13.2,10.4,9.6,4.2,0.0,0.14,489.2,5,0,0,10.0
2214,672,996.5,10.0,6.5,9.5,2.0,0.0,0.21,399.5,1,0,1,5.0
2214,699,741.8571428571429,21.857142857142854,16.714285714285715,5.7142857142857135,1.5714285714285714,0.008571428571428572,0.21142857142857144,440.1428571428572,7,0,3,7.0
2214,700,119434.2,13.8,10.2,9.4,4.6,0.0,0.188,499.8,5,0,0,10.0
2214,714,912.0,9.0,8.0,1.0,0.0,0.0,0.23,412.0,0,0,2,0.0
2214,732,23.4,25.0,18.0,2.6,1.0,0.16,0.02,11.6,10,0,0,10.0
2214,754,269.6666666666667,10.666666666666666,9.666666666666666,2.6666666666666665,1.0,0.05666666666666668,0.07333333333333335,216.66666666666663,3,0,0,10.0
2215,397,507667.5714285714,2.571428571428572,2.071428571428572,6.7857142857142865,1.8571428571428568,0.0,0.15999999999999998,142.64285714285714,14,0,0,10.0
2215,446,291590.16666666674,15.416666666666664,6.083333333333332,17.166666666666668,3.333333333333333,0.005,0.2408333333333333,656.9166666666666,12,0,0,10.0
2215,447,211760.1428571429,9.0,6.7142857142857135,25.714285714285715,4.285714285714286,0.004285714285714286,0.15285714285714286,1009.7142857142856,7,0,0,10.0
2215,488,1312.5,11.0,6.5,31.0,5.0,0.005,0.155,943.0,2,0,0,10.0
2215,506,85400.55555555556,15.666666666666664,8.666666666666666,16.444444444444443,2.888888888888889,0.0011111111111111113,0.22,888.1111111111112,9,0,0,10.0
2215,507,215905.0,12.833333333333336,11.0,12.166666666666664,2.333333333333333,0.021666666666666667,0.12333333333333335,440.16666666666674,6,0,0,10.0
2215,541,1566.0,13.5,10.0,9.0,3.5,0.0,0.165,649.0,2,0,0,10.0
2215,554,80066.0,24.66666666666667,17.444444444444443,16.666666666666668,4.4444444444444455,0.004444444444444445,0.17555555555555552,1192.0,8,0,1,8.88889
2215,555,272672.5,8.0,6.5,12.5,3.0,0.0,0.08,562.5,1,0,5,1.66667
2215,597,28204.41666666667,14.416666666666664,10.0,22.16666666666667,2.75,0.0016666666666666668,0.21166666666666667,903.1666666666665,12,0,0,10.0
2215,598,3320.375,12.5,10.875,6.625,1.25,0.00125,0.15750000000000006,287.5,8,0,0,10.0
2215,626,2052.0,15.5,11.0,18.0,0.5,0.0,0.23,939.0,1,0,1,5.0
2215,641,5116.909090909091,15.818181818181818,12.454545454545455,2.9090909090909087,1.0,0.1409090909090909,0.03636363636363637,116.45454545454544,11,0,0,10.0
2215,656,6.8,14.4,10.4,3.2,1.0,0.17800000000000002,0.0,11.4,5,0,0,10.0
2215,672,2143.5,11.5,8.5,12.0,2.0,0.0,0.22000000000000006,718.0,2,0,0,10.0
2215,699,1176.857142857143,15.285714285714285,10.285714285714286,8.857142857142858,1.1428571428571428,0.009999999999999998,0.22000000000000006,549.8571428571429,6,0,4,6.0
2215,700,126.0,6.0,4.0,0.0,0.0,0.0,0.12,118.0,0,0,5,0.0
2215,732,541.6,26.5,16.4,4.1,1.1,0.094,0.07500000000000001,159.7,10,0,0,10.0
2215,768,3723.0,18.0,14.0,31.0,7.5,0.0,0.24,1635.5,2,0,0,10.0
2216,397,73647.64285714286,2.642857142857143,2.071428571428572,10.5,1.7857142857142858,0.004285714285714286,0.21285714285714288,244.5,14,0,0,10.0
2216,446,112327.66666666669,11.583333333333336,5.916666666666668,13.916666666666664,2.75,0.0008333333333333334,0.19833333333333333,511.58333333333326,12,0,0,10.0
2216,447,410898.1428571429,6.571428571428571,6.2857142857142865,10.142857142857142,1.5714285714285714,0.0071428571428571435,0.2285714285714286,481.1428571428572,7,0,0,10.0
2216,488,1088.5,8.0,6.5,8.5,1.0,0.0,0.175,678.5,2,0,0,10.0
2216,506,33792.22222222222,13.444444444444445,8.777777777777779,9.111111111111109,2.555555555555556,0.0033333333333333327,0.16333333333333336,531.1111111111112,9,0,0,10.0
2216,507,52380.33333333334,12.666666666666664,11.5,8.5,2.6666666666666665,0.03333333333333333,0.08666666666666667,410.83333333333326,6,0,0,10.0
2216,541,462.5,8.0,8.0,6.0,1.0,0.0,0.16,388.0,2,0,0,10.0
2216,554,105491.44444444444,25.33333333333333,20.11111111111111,17.444444444444443,3.333333333333333,0.0,0.21,975.4444444444445,9,0,0,10.0
2216,580,1660.5,14.0,14.0,25.5,4.5,0.0,0.2,969.5,2,0,0,10.0
2216,597,1472.333333333333,13.333333333333336,9.833333333333334,4.666666666666667,1.0833333333333333,0.10333333333333332,0.14750000000000002,126.91666666666669,12,0,0,10.0
2216,598,1185.625,11.125,10.875,6.25,1.5,0.00625,0.14125,346.375,7,0,1,8.75
2216,626,3366.5,14.5,12.0,31.0,4.0,0.0,0.205,922.0,1,1,0,5.0
2216,641,57146.181818181816,16.09090909090909,14.181818181818182,7.363636363636362,1.0909090909090908,0.0018181818181818184,0.15363636363636365,445.7272727272728,11,0,0,10.0
2216,656,593.0,10.4,10.4,9.2,2.6,0.0,0.14400000000000002,299.4,5,0,0,10.0
2216,672,1895.5,14.0,13.0,34.5,9.5,0.0,0.175,996.5,1,1,0,5.0
2216,699,44199.4,12.0,10.8,7.9,1.2,0.001,0.17900000000000002,530.1,10,0,0,10.0
2216,700,279.4,12.4,10.2,4.2,1.8,0.068,0.092,205.0,5,0,0,10.0
2216,714,2418.0,17.5,16.5,17.0,2.0,0.0,0.185,748.5,2,0,0,10.0
2216,732,7578.5,25.1,18.0,5.2,1.7,0.05,0.168,177.9,10,0,0,10.0
2216,754,958.6666666666665,10.666666666666666,9.666666666666666,1.6666666666666667,4.0,0.05666666666666668,0.08333333333333333,205.33333333333331,3,0,0,10.0
2216,768,3894.5,19.5,16.0,27.0,5.5,0.0,0.37,1673.5,1,1,0,5.0
2217,397,250610.92857142855,2.571428571428572,2.071428571428572,3.4285714285714284,3.071428571428572,0.002857142857142857,0.2514285714285715,134.5,14,0,0,10.0
2217,446,29083.33333333333,12.666666666666664,6.5,7.583333333333332,8.583333333333334,0.0008333333333333334,0.2141666666666667,344.58333333333326,12,0,0,10.0
2217,447,626.0,7.6,6.0,8.0,15.2,0.0,0.19,339.0,5,0,2,7.14286
2217,488,2789.0,10.5,7.0,44.0,11.0,0.0,0.245,1420.5,1,1,0,5.0
2217,506,1953.7777777777774,13.666666666666664,8.666666666666666,19.11111111111111,9.111111111111109,0.0,0.1588888888888889,508.33333333333326,9,0,0,10.0
2217,626,1795.5,7.5,4.5,5.5,1.5,0.0,0.25,427.0,0,1,1,0.0
2218,397,168.33333333333334,1.6666666666666667,1.5,1.3333333333333333,0.8333333333333334,0.0,0.17333333333333334,51.83333333333334,5,0,9,3.57143
2219,397,98462.57142857145,2.7142857142857144,2.142857142857143,4.071428571428571,1.6428571428571428,0.012857142857142859,0.10785714285714286,85.42857142857143,14,0,0,10.0
2219,446,62973.83333333334,11.666666666666664,6.666666666666668,5.25,3.083333333333333,0.011666666666666669,0.115,231.08333333333331,12,0,0,10.0
2219,447,305886.14285714284,8.0,6.7142857142857135,19.0,5.0,0.008571428571428572,0.08714285714285716,236.28571428571428,7,0,0,10.0
2219,488,447.5,8.5,6.0,4.5,1.0,0.005,0.195,264.5,2,0,0,10.0
2219,506,49825.444444444445,13.444444444444445,8.888888888888891,15.777777777777779,5.777777777777778,0.0033333333333333327,0.10111111111111112,460.5555555555555,9,0,0,10.0
2219,507,11920.666666666664,12.666666666666664,10.0,23.33333333333333,7.833333333333332,0.02,0.15333333333333335,527.3333333333334,6,0,0,10.0
2219,541,472.0,11.5,7.5,5.0,1.0,0.01,0.14,408.0,2,0,0,10.0
2219,554,137240.33333333337,27.222222222222218,22.222222222222218,43.22222222222222,14.666666666666664,0.01333333333333333,0.1444444444444445,1021.3333333333335,9,0,0,10.0
2219,555,1912.166666666667,17.333333333333332,15.333333333333336,16.5,6.333333333333332,0.006666666666666667,0.14666666666666667,674.6666666666666,6,0,0,10.0
2219,580,786.0,15.5,14.5,14.5,2.5,0.01,0.215,874.0,2,0,0,10.0
2219,597,10515.083333333334,13.833333333333336,10.666666666666666,19.5,6.416666666666668,0.0075,0.08500000000000002,359.33333333333326,12,0,0,10.0
2219,598,109912.75,14.125,10.75,22.375,4.375,0.0,0.11375,762.25,8,0,0,10.0
2219,626,448.5,14.0,9.5,10.0,1.5,0.0,0.08499999999999999,478.5,2,0,0,10.0
2219,641,203514.18181818182,16.0,14.181818181818182,30.90909090909091,7.1818181818181825,0.004545454545454546,0.15181818181818182,746.1818181818181,11,0,0,10.0
2219,656,157514.8,12.0,10.4,18.2,5.8,0.004,0.14200000000000002,667.2,5,0,0,10.0
2219,672,1782.0,16.0,12.5,32.0,2.0,0.0,0.11,1049.0,2,0,0,6.65
2219,699,40110.2,14.4,10.1,16.1,5.2,0.003,0.171,398.3,10,0,0,10.0
2219,700,119411.0,8.2,7.6,15.6,4.2,0.002,0.156,515.2,5,0,0,10.0
2219,714,311.0,16.0,14.5,4.5,1.0,0.015,0.195,350.5,2,0,0,10.0
2219,732,757.6,24.9,15.9,8.9,2.2,0.064,0.114,266.6,10,0,0,10.0
2219,754,2257.333333333333,11.0,9.0,10.0,2.6666666666666665,0.0,0.1366666666666667,418.33333333333326,3,0,0,10.0
2219,768,2799.0,17.0,14.0,34.5,4.0,0.01,0.18,911.0,2,0,0,10.0
2220,397,47787.571428571435,2.5,2.071428571428572,4.857142857142857,1.4285714285714286,0.01,0.185,85.78571428571429,14,0,0,10.0
2220,446,115596.0,14.166666666666664,6.166666666666668,13.833333333333336,1.6666666666666667,0.01416666666666667,0.22333333333333336,447.16666666666674,12,0,0,10.0
2220,447,83237.28571428571,7.0,6.2857142857142865,13.0,2.142857142857143,0.008571428571428572,0.2028571428571428,296.57142857142856,7,0,0,10.0
2220,488,1598.5,9.0,7.0,19.0,3.0,0.005,0.19,468.0,2,0,0,10.0
2220,506,40980.444444444445,12.777777777777779,8.666666666666666,15.666666666666664,3.6666666666666665,0.0033333333333333327,0.2844444444444445,558.0,9,0,0,10.0
2220,507,20395.83333333333,12.5,10.5,58.5,18.33333333333333,0.028333333333333332,0.1416666666666667,682.3333333333334,6,0,0,10.0
2220,541,622.5,12.5,9.0,8.0,1.5,0.0,0.16499999999999998,388.5,2,0,0,10.0
2220,554,184960.11111111112,23.777777777777782,21.11111111111111,14.111111111111109,3.2222222222222223,0.008888888888888889,0.27888888888888885,1036.111111111111,8,1,0,8.88889
2220,555,42081.5,9.5,8.0,11.5,5.5,0.0,0.19,505.5,1,0,5,1.66667
2220,580,3140.5,19.0,17.5,25.0,4.5,0.01,0.21,1061.5,0,1,1,0.0
2220,597,126851.58333333331,14.083333333333336,10.75,25.58333333333333,2.0,0.0125,0.1791666666666667,690.9166666666665,12,0,0,10.0
2220,598,9871.125,11.625,10.875,9.0,1.125,0.0025,0.15500000000000005,387.75,8,0,0,10.0
2220,626,1833.5,13.5,9.0,31.5,3.5,0.01,0.2,735.5,1,1,0,5.0
2220,641,70421.81818181818,16.272727272727273,12.818181818181818,13.909090909090908,2.636363636363636,0.013636363636363641,0.15363636363636365,857.7272727272727,11,0,0,10.0
2220,656,27669.6,10.8,10.6,7.4,1.0,0.012,0.126,403.0,5,0,0,10.0
2220,672,1436.0,9.5,8.5,7.0,1.0,0.005,0.18,733.5,2,0,0,10.0
2220,699,523418.5,12.2,10.2,6.9,1.3,0.011000000000000001,0.14400000000000004,365.2,10,0,0,10.0
2220,700,1152.2,9.4,7.6,4.2,0.8,0.0,0.268,579.8,4,0,1,8.0
2220,714,1737.5,15.5,13.5,30.5,6.0,0.005,0.235,1171.5,2,0,0,8.35
2220,732,148361.0,24.7,16.6,7.2,2.8,0.012,0.23200000000000004,315.2,10,0,0,10.0
2220,768,2923.5,20.5,16.5,27.5,2.5,0.015,0.2,1151.5,2,0,0,10.0
2221,397,106019.92857142855,2.5,2.071428571428572,6.642857142857142,2.571428571428572,0.0,0.2985714285714285,173.85714285714286,14,0,0,10.0
2221,446,27266.08333333333,13.833333333333336,6.0,12.333333333333336,3.25,0.0016666666666666668,0.3233333333333333,528.0833333333334,12,0,0,10.0
2221,447,7961.428571428572,6.428571428571429,6.142857142857142,9.142857142857142,1.5714285714285714,0.0071428571428571435,0.17142857142857146,318.85714285714283,7,0,0,10.0
2221,488,2700.0,5.5,4.0,21.0,1.0,0.0,0.30500000000000005,1315.5,1,0,1,5.0
2221,506,69907.55555555556,13.444444444444445,8.222222222222221,13.555555555555555,2.1111111111111107,0.0033333333333333327,0.27222222222222225,578.8888888888888,9,0,0,10.0
2221,507,985.4,9.2,8.6,5.8,1.4,0.024,0.168,286.4,4,0,2,6.66667
2221,541,2074.5,11.0,9.5,16.0,2.5,0.0,0.265,943.5,2,0,0,10.0
2221,554,154959.22222222222,24.222222222222218,19.222222222222218,18.0,2.333333333333333,0.0033333333333333327,0.2533333333333333,1007.1111111111113,9,0,0,10.0
2221,580,2831.0,10.0,9.5,21.0,2.5,0.0,0.31,1452.0,1,0,1,5.0
2221,597,335.6666666666667,16.666666666666668,8.333333333333334,9.0,2.0,0.0,0.34,122.33333333333331,1,2,9,0.833333
2221,626,859.5,7.0,6.0,2.5,0.5,0.01,0.185,189.0,1,0,1,5.0
2221,641,133512.54545454544,13.636363636363635,11.0,6.2727272727272725,1.4545454545454546,0.032727272727272716,0.2127272727272727,377.3636363636364,10,1,0,9.09091
2221,656,54.6,12.8,10.8,4.2,1.0,0.13,0.032,56.2,5,0,0,10.0
2221,672,2045.5,7.5,6.5,6.0,0.5,0.0,0.23,741.5,1,0,1,5.0
2221,699,86247.3,14.2,9.8,4.8,1.1,0.057000000000000016,0.159,210.0,10,0,0,10.0
2221,700,1966.8,13.2,10.4,11.6,3.0,0.002,0.18800000000000006,389.6,5,0,0,10.0
2221,714,2109.0,18.5,12.0,11.0,1.5,0.0,0.255,729.0,1,0,1,5.0
2221,732,681.4,27.4,17.3,2.6,1.0,0.139,0.056000000000000015,18.6,10,0,0,10.0
2221,754,6.5,11.0,7.0,1.0,1.0,0.175,0.0,8.5,2,0,1,6.66667
2221,768,4157.5,17.0,13.0,33.0,6.0,0.0,0.335,1307.5,0,2,0,0.0
2222,397,242373.07142857145,2.7142857142857144,2.2142857142857144,11.357142857142858,2.9285714285714284,0.0014285714285714286,0.21428571428571427,310.14285714285717,14,0,0,10.0
2222,446,137368.0,11.666666666666664,5.833333333333332,12.333333333333336,2.083333333333333,0.0025,0.22916666666666666,496.58333333333326,12,0,0,10.0
2222,447,201208.3333333333,5.666666666666668,5.333333333333333,24.33333333333333,3.6666666666666665,0.0,0.18000000000000002,425.66666666666674,3,0,4,4.28571
2222,488,2501.5,6.0,3.5,8.0,0.0,0.0,0.24,691.0,0,0,2,0.0
2222,506,58850.222222222226,12.888888888888891,8.555555555555555,19.222222222222218,1.8888888888888888,0.0,0.18777777777777774,629.1111111111112,9,0,0,10.0
2222,507,36.0,11.0,10.5,7.0,2.0,0.14,0.0,15.5,2,0,4,3.33333
2222,541,2676.0,15.0,12.0,28.5,2.5,0.0,0.22,1044.0,0,1,1,0.0
2222,554,20182.44444444444,24.777777777777782,19.88888888888889,31.33333333333333,3.7777777777777777,0.08111111111111112,0.10666666666666666,1001.0,9,0,0,10.0
2222,580,2545.5,14.5,11.0,43.5,6.0,0.0,0.22,1117.5,0,1,1,0.0
2222,597,185433.8333333333,15.0,10.75,10.583333333333334,1.6666666666666667,0.053333333333333344,0.1525,257.0,12,0,0,10.0
2222,598,149918.75,12.125,11.0,10.25,2.875,0.0275,0.11375,235.0,8,0,0,10.0
2222,626,3632.5,15.5,12.0,24.0,2.0,0.0,0.195,1031.0,0,1,1,0.0
2222,641,149239.72727272724,18.09090909090909,15.727272727272727,8.454545454545455,1.4545454545454546,0.047272727272727286,0.12181818181818185,495.7272727272728,11,0,0,10.0
2222,656,1074.2,12.8,10.4,7.6,2.2,0.0,0.14400000000000002,426.4,5,0,0,10.0
2222,672,3086.5,9.5,7.5,28.5,4.5,0.0,0.215,912.5,1,0,1,5.0
2222,699,61494.5,14.5,10.5,9.3,1.6,0.0,0.18600000000000003,563.4,10,0,0,10.0
2222,700,121503.2,11.8,9.0,18.0,4.2,0.0,0.174,479.4,5,0,0,10.0
2222,714,3794.0,22.0,14.5,34.0,3.0,0.005,0.305,1218.0,1,0,1,5.0
2222,732,26133.5,31.2,21.0,4.0,1.5,0.13,0.109,68.8,10,0,0,10.0
2222,754,560.0,13.0,9.0,4.333333333333333,1.0,0.0,0.15333333333333335,395.66666666666674,3,0,0,10.0
2222,768,2546.5,20.5,13.5,21.5,4.0,0.0,0.16999999999999998,942.0,2,0,0,10.0
2223,397,12270.857142857143,2.5,2.071428571428572,5.571428571428571,1.0,0.032857142857142856,0.1335714285714286,78.14285714285714,14,0,0,10.0
