Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,PP_Paste,PP_Delete,Linhas_Log,Nota
105872.375,23.5,16.25,32.75,7.625,0.00125,0.1475,1290.625,6.66667
2509,25.5,14.5,9.5,0.5,0.005,0.25,1420.5,0
11534.142857,16,9,7.428571,1.285714,0,0.207143,408,4.16667
1647.666667,19.333333,11.666667,7.666667,2.666667,0.003333,0.183333,442,1.81818
502.071429,2.5,2.071429,1.928571,2.142857,0.027143,0.089286,65.285714,0
197791.4,4,3.2,2.4,0.6,0.004,0.2,110.2,2.85714
1700.5,11,8.5,11,2,0.005,0.205,614.5,0
219119.777778,12.444444,8.555556,8.777778,6.888889,0.002222,0.15,440.777778,0
108135.5,10.25,10,12,4.5,0.0125,0.1225,259.75,3.33333
2391.5,11,9.5,15,4.5,0.005,0.26,754,0
3113.5,13.5,13,19,8,0.01,0.23,1111.5,0
2628,13,10.5,3,1.5,0,0.16,587,0
104288.2,6,5.4,13.8,7.4,0.004,0.082,270.8,0.909091
2495.5,9.5,8,19,4,0,0.185,642.5,0
2036.5,15,13,5,2,0.005,0.18,512.5,0
2807.5,15.5,14,16,7.5,0.005,0.105,796,0
57870.375,11.875,7,11.875,5.875,0,0.25875,441.875,5.83333
1772,9,5.5,18.5,3.5,0,0.25,629,0
523.833333,11.833333,7.166667,5.166667,2.166667,0,0.198333,328,6.66667
3293,14,10,25,1,0,0.23,1308,0
944,3.5,3,0,0,0,0.215,176.5,0
2752.5,14,12,18.5,4,0.005,0.21,522,0
158.6,14.8,10.5,5.1,2,0.044,0.06,39.3,0
2090,15,13.5,5,4,0.005,0.195,402.5,0
2861,14,14,17,3,0.005,0.14,570,0
5759.571429,3.5,2.642857,6.785714,3.928571,0.015,0.15,148.857143,0
81232.916667,13.75,6.333333,19,11.666667,0.000833,0.2525,577.75,0
188,8.5,6.5,4,1,0,0.035,217.5,2.85714
2755.5,10.5,7,23,3.5,0.005,0.225,1057.5,0
34152.333333,13.777778,8.555556,25,11.555556,0.004444,0.205556,603.777778,0
3186,12.5,10.5,24.5,12,0,0.18,1481.5,0
364,21,20,0,0,0.01,0.27,156,0
3242.5,16.5,12.5,41,8.5,0.005,0.255,1350.5,0
1748,14.2,8,22.4,6.8,0.002,0.406,483.4,3.33333
2259,9.5,5.5,7.5,0.5,0.005,0.19,739.5,0
48818.818182,16.272727,12.636364,13.181818,4.818182,0.003636,0.190909,514.545455,5.75455
1591.5,10,8,30.5,11,0,0.155,637,0
1987,16.5,14,13,5,0,0.175,770,0
386.142857,2.5,2.071429,4.285714,2.642857,0.007857,0.193571,153.357143,0
297.416667,12.25,6.333333,2.916667,1.666667,0.000833,0.149167,258.833333,0
83,5,1,0,0,0,0.07,30,0
2035,7,4.5,11.5,4,0,0.19,495,0
1188.428571,13.714286,7.857143,12.285714,5.285714,0,0.148571,348.714286,7.77778
85248,25,16.5,17,5,0,0.115,373,1.11111
3,22,10,0,1,0,0,4,0
2359,15,15,8,1,0,0.13,622,0
1572.5,19,12.5,14,4,0,0.275,1180,0
2906,15.5,14,22.5,5.5,0,0.255,1180.5,0
21409.384615,2.615385,2.076923,3.769231,1.615385,0,0.227692,155,7.14286
1332,11,8,0,0,0,0.32,499,0
101161.666667,8,4.666667,4,1,0.046667,0.153333,183,2.22222
2140,20,8,1,0,0,0.48,168,0
77.214286,3.571429,3.142857,1.357143,1.357143,0.020714,0.150714,64,0
26450.363636,15.090909,6.272727,11.545455,3,0.001818,0.211818,541.818182,7.5
2161.5,12,7.5,24,6,0,0.31,1130,0
47857.333333,13.111111,9.222222,10.333333,2.555556,0.002222,0.188889,430.111111,0
73747,9.333333,8.166667,8.333333,1.5,0,0.201667,563.833333,3.33333
1947.5,16,15,7.5,1,0,0.25,1181.5,0
95111.583333,11.833333,8.666667,39.666667,4.333333,0.006667,0.3,1153.5,7.5
463.5,8,7.5,5.5,0.5,0,0.185,307,0
108781.727273,8.545455,7.454545,21.090909,1.181818,0.010909,0.275455,882.909091,3.02727
292169.777778,20.222222,17.777778,30.444444,2.222222,0.006667,0.258889,942.333333,0
1565.5,5.5,5,23.5,2.5,0,0.2,753,0
32,3,3,1,0.5,0,0.245,44,0.714286
476,12,5,0.5,1,0,0.245,338,0.833333
1050,17,6.666667,6,3,0,0.313333,292.333333,1.66667
585.857143,2.5,2.071429,5.285714,1.071429,0,0.160714,165.571429,0
1014.5,7.5,5,16,2,0,0.33,1751,0
2064.666667,17.666667,6.666667,12.666667,2,0,0.273333,589,1.66667
1675,11,5,11,0,0,0.17,791,0
382.357143,3.142857,2.571429,3.142857,1.428571,0.000714,0.134286,83.857143,0
1830.666667,15.666667,6.333333,7.333333,3,0.003333,0.25,347.666667,1.66667
1273.5,6,4.5,5,0.5,0.005,0.18,352.5,1.42857
19,13,6,0,1,0,0,4,0
817.666667,6.666667,5.666667,10,0.333333,0,0.186667,675,0
999,22,18,5.5,1,0.005,0.35,392.5,1.11111
2012.5,14,11,16.5,0.5,0,0.175,962,0
2955.5,11.25,9.25,6.25,1,0,0.31,533.25,3.33333
1180.5,7,5.5,7,0.5,0,0.335,579.5,0
103.833333,3.5,2.75,4.25,1.166667,0.028333,0.195833,87.75,0
87.8,2.4,2.4,2.1,1.3,0.04,0.075,60.6,0
2083.214286,2.5,2.071429,5.642857,1.642857,0.000714,0.181429,104.142857,0
43909.2,10.1,5.3,16.6,3.3,0.006,0.262,444.7,8.33333
303791,4,4,30,5.5,0,0.215,460,1.42857
59748.666667,13.444444,8.666667,11.111111,2.777778,0,0.208889,701.555556,0
71642.333333,14.833333,11.333333,27.333333,6,0,0.266667,1219.666667,0
38655.222222,28.666667,20.777778,13.555556,4.666667,0,0.252222,1342.888889,0
14000.916667,14.666667,11.166667,8.5,1,0,0.2275,546.75,9.16667
2742,12.5,10.5,21.5,2,0,0.24,1153,0
78591.090909,14.090909,12.272727,6.727273,1.363636,0.005455,0.155455,424,0
173.5,12.875,12.75,3.25,1.5,0,0.14375,356.625,0
840.5,16.5,14.5,3,0.5,0,0.12,370,0
4191.6,24.2,19.3,2.7,1.7,0.002,0.19,594.1,0
2113,17.5,14.5,17.5,5,0,0.195,1240,0
209.428571,2.5,2.071429,1.857143,2.285714,0.030714,0.072143,57,0
1553.833333,14.666667,6,3.833333,3.833333,0.008333,0.118333,349.5,0
631,23,14,9,2,0.02,0.13,722,1.11111
1891.6,31,23.8,33.6,10.2,0.024,0.118,1312.2,5.55556
880.5,19,16,16,5,0.045,0.165,587.5,0
1063.5,16.5,12.25,8.25,1.25,0.0125,0.065,336.25,2.5
28134,10.666667,9,27,3.666667,0.03,0.113333,433.333333,3.75
1680.333333,10.666667,9.666667,23,1.333333,0.01,0.116667,400,0
44838.727273,16.363636,13.090909,20.545455,6.181818,0.018182,0.11,748.454545,0
734.5,16.8,13.55,8.9,2.55,0.0425,0.1125,233.1,0
386,13,11,13,1,0.04,0.07,123,0
180,13,11,8,1,0.02,0.08,120,0
252.083333,16.666667,12.25,7.833333,2.75,0.0225,0.099167,206.5,0
442.9,19.7,12.9,6.8,2.4,0.051,0.1,148.3,7.69231
9480.714286,3.928571,3.428571,6.357143,2.142857,0.031429,0.169286,117.214286,0
62000.916667,11.416667,6.5,10.083333,2.666667,0.001667,0.230833,482.916667,0
12174.285714,10.714286,7.714286,12.428571,3,0,0.18,423.857143,0
898,10,6.5,12,1,0.005,0.14,379.5,0
46757,13.444444,8.444444,21.777778,6.777778,0,0.178889,906.888889,0
63700.4,8.2,6.2,14.6,4,0.002,0.206,414.8,1.66667
1554,9.5,8,9,1.5,0,0.16,509,0
3014.5,14.5,9.5,13,1,0,0.215,918.5,1.66667
2546,18.5,15,38.5,6.5,0.005,0.29,1207.5,0
124653.666667,13.166667,9.333333,57.916667,2.916667,0.000833,0.250833,811.083333,0
295527.2,13.7,11.3,19.9,4.2,0.004,0.147,584.6,0
2803,10,8,16,0.5,0,0.305,929,0
289025.5,23.7,18.5,14.8,4.1,0.035,0.175,407,0
1572.5,15,12.5,18,1,0,0.235,785.5,0
199697.428571,14.857143,8,50.285714,10.571429,0.001429,0.277143,1347.857143,0
1803,13.5,8,21,2.5,0,0.235,951,0
212951.777778,15.666667,8.333333,16,2.666667,0.001111,0.237778,634,0
1942,19,14.5,12.5,2.5,0,0.22,848,0
102044.666667,10.666667,7.666667,17,0.333333,0.003333,0.143333,502.333333,1.25
284227.090909,16,13.090909,52.909091,9.454545,0.000909,0.198182,1259.545455,0
196.666667,4,3.333333,1.333333,0.333333,0,0.19,157,0
257682.1,14.3,11.2,29.9,4.4,0.002,0.22,1034.5,0
1900,16.5,12.5,15,2,0.005,0.275,1121,0
66787.1,23.9,18.4,17.2,3.1,0.002,0.226,940,0
2350.5,16.5,12.5,14,4,0,0.15,763,0
382.571429,3,2.571429,2.071429,1.785714,0.027143,0.085714,66.071429,0
120866.75,13.166667,6.083333,4.75,3.416667,0.008333,0.125,254.333333,0
11238.571429,7.142857,5.571429,8.714286,1.714286,0.004286,0.15,313.571429,0
558,16,9,7,1.5,0,0.135,853.5,0
331.222222,12.222222,8.111111,8.444444,4,0.011111,0.143333,350.555556,0
1739.5,16,14,38,11.5,0.005,0.12,1329.5,0
27165.333333,24.333333,18.111111,30.777778,8.666667,0.006667,0.121111,1318.555556,0
329.5,15.5,14.5,7.5,2,0.01,0.075,519,0
36439.333333,12.75,9.166667,11.833333,1.916667,0.005833,0.186667,654,0
245.5,9.5,7.5,8,1.5,0.005,0.175,268.5,0
1321.6,14.6,11.4,10.8,1.4,0.006,0.156,563.2,0
354.5,13.5,11,8,2,0,0.09,435.5,0
41319,15.4,11,10.3,1.4,0.005,0.144,644.9,0
1139.2,13.2,10.6,5.8,1,0.004,0.144,445.8,0
499,18,15.5,17,5,0.005,0.105,569.5,0
97529.5,21.6,15.2,8.5,2,0.006,0.133,591.2,0
422,16,13,5.5,1,0,0.125,706.5,0
7336.285714,2.928571,2.428571,4.071429,2.5,0,0.13,74.357143,0
214214,13.142857,6.285714,5.428571,2,0,0.227143,263.285714,0
3171,13,7,10,0,0,0.26,1242,0
88760.5,11,6,22.5,1.5,0.005,0.265,607.5,1.11111
2056.5,7.5,6.5,4,0,0,0.11,503,0
1631,12,9,7,0.5,0,0.195,907.5,0
2068.5,22.5,15.5,11,0.5,0,0.195,1005,0
239307.142857,4.857143,3.071429,6.428571,1.285714,0.044286,0.419286,210.785714,0
154549,12.75,5.75,8,0,0,0.2875,451.5,0
52804.916667,10.333333,5.833333,6.75,4.416667,0.005833,0.184167,242.416667,0
763,7.666667,6.333333,9.333333,3,0.003333,0.146667,393,0
2076,10.333333,9.666667,43.333333,12,0.003333,0.156667,925,0
80813.5,3.571429,3.071429,4.142857,2.071429,0.034286,0.095,72.928571,0
139584.5,10.916667,6.166667,10.666667,2.833333,0.038333,0.14,277.833333,0
278864.857143,10.285714,7.142857,18.714286,2.428571,0.007143,0.105714,489.285714,8.57143
203.5,6,5.5,4.5,1,0,0.065,258.5,0
125681.444444,14.666667,9.222222,15.555556,2.555556,0.027778,0.172222,527.888889,0
179758,15,12,21.833333,3,0.018333,0.15,827.833333,0
1493,14.5,10.5,11.5,1,0.005,0.14,569,0
304253.444444,29,21.111111,44.333333,7.222222,0.007778,0.215556,1421.555556,0
146.5,10.5,10,9,2.5,0.005,0.24,117,0
720.5,16.5,14.5,6.5,1,0.01,0.21,857.5,0
191230.416667,14.083333,10.833333,9.583333,1.666667,0.0125,0.159167,251.583333,0
55089.375,11.625,11,12.875,1.5,0.005,0.135,416.375,0
1233,11.5,10,21.5,1,0,0.13,604,0
176715,14.727273,13.636364,17.909091,3.090909,0.006364,0.140909,535.545455,0
1077.5,8.5,5.5,6.5,0,0.005,0.205,481.5,0
221.5,7.5,7,6.5,1.5,0.01,0.105,205.5,0
2015,16.5,13,13,0.5,0.015,0.24,893,0
2981,17.5,14.5,25,4.5,0.005,0.235,965,0
768,16.5,13,5,1,0.01,0.32,136.5,0
320.928571,4,3.571429,4.928571,2,0.024286,0.144286,107.5,0
180980.5,8.833333,6.416667,9.666667,1.5,0.008333,0.314167,615.916667,0
4264.5,6.5,6.5,8,1.666667,0.006667,0.203333,401.833333,8.57143
1054,8,7.5,8,1.5,0.005,0.205,433.5,0
48151,9.777778,8.111111,13.222222,2.777778,0.004444,0.337778,562.222222,0
909.5,11.5,11,4,1,0.015,0.23,534,0
154243.555556,21.888889,20.444444,36.777778,7.333333,0.012222,0.297778,1654.333333,0
1066.5,15,14.5,21,4,0.015,0.29,964,0
56291.25,13,10.666667,21.25,2.333333,0.003333,0.28,815.5,0
1445,14,9,11,1.5,0.005,0.27,888,0
156927.727273,17.454545,13.545455,9.727273,1.454545,0.036364,0.095455,410.818182,0
1466,12.5,8,12,1,0,0.27,758.5,0
3008.5,23,16.5,8.5,0.5,0.01,0.335,842,0
134516.9,31,17.9,13.6,3.1,0.002,0.147,1072.8,0
2326,8,7,20,4,0.01,0.22,456,3.33333
777.5,22.5,11.5,2.5,0.5,0.01,0.23,404.5,0
1255,12.5,9.5,13.5,2,0.01,0.27,598,0
172.357143,2.571429,2.071429,3,1.142857,0.007143,0.177143,96.642857,0
146525.857143,7.571429,6.428571,5.714286,1.142857,0.004286,0.192857,522.428571,0
36241.666667,10.166667,6.333333,5.666667,2.5,0.0025,0.215,371.75,0
571.5,8.5,6.5,5,1,0.005,0.225,354,0
615.777778,12,8.666667,9.222222,2.444444,0.003333,0.244444,639.888889,0
1121.333333,13.833333,11,13.5,2.666667,0.023333,0.158333,1182.5,0
602,12.5,9.5,3.5,1,0,0.195,742.5,0
2146.285714,21.857143,18.142857,21.571429,3.857143,0.001429,0.187143,2228.142857,3.33333
11060.666667,12.222222,8.666667,16.222222,2.555556,0.004444,0.2,953.555556,7.27273
2192.5,9.5,8.5,16.5,1,0,0.26,1176,0
1199.333333,16,13,7,1,0.003333,0.243333,1144.666667,6.66667
1415.5,31.5,20.5,13.5,4,0,0.22,1070,0
1709.333333,18.333333,12.333333,12,2.333333,0,0.343333,1097.666667,0
177.928571,3.5,3,2.785714,2.214286,0.015,0.16,78.857143,0
85792.142857,6.714286,6.428571,15.857143,3.857143,0.002857,0.174286,355.857143,0
64901.166667,8.583333,5.916667,8.25,2.25,0.001667,0.263333,361.833333,0
2966,8,6,26,1,0,0.39,1288,0
41796.444444,9.333333,8.777778,11.666667,2.888889,0.003333,0.17,418.333333,0
3119,16,8,15,1,0,0.32,935,0
79,3,2,0,0,0,0.09,69,0
1011,11,9,5,2,0,0.2,443,0
664.285714,2.642857,2.214286,5.785714,5.642857,0.002143,0.112857,76.928571,0
65214.75,10.916667,5.916667,4,2.666667,0.001667,0.089167,251.666667,0
569,7.714286,6.571429,14.285714,4.285714,0.002857,0.061429,249.142857,0
310,9.666667,6.666667,3.333333,1,0,0.033333,292,0
651.444444,12.444444,8.555556,3.666667,1.666667,0.001111,0.055556,321.777778,0
614.666667,11.666667,10,6,1.666667,0,0.07,332,0
117842.555556,21.888889,16.333333,11.444444,3.333333,0.002222,0.141111,686.888889,8.88889
1108.25,17.75,16,11.5,2.75,0.005,0.095,635.75,0
803,21.333333,19.666667,4.666667,2,0,0.033333,597.333333,0
41551.75,12.833333,9.5,12.916667,1.666667,0.000833,0.153333,468.5,0
326,9,9,2,0,0,0.15,210,0
2302.666667,10.333333,9,21.333333,2,0,0.103333,420.333333,3.33333
923.666667,9.833333,8.666667,3.333333,1,0.001667,0.086667,309.833333,3.63636
952.333333,13.333333,13.333333,4.333333,1.333333,0,0.05,342,0
137543.142857,16.142857,10.714286,10.285714,2.714286,0.005714,0.255714,409,0
2655.5,20,19.5,22.5,2,0,0.195,1158,6.66667
316.142857,16.285714,11.428571,4,2.285714,0.03,0.034286,277.285714,0
1036,8,6,3,0.5,0,0.045,273,0
68.857143,3.071429,2.642857,1.285714,1.285714,0.042143,0.139286,40.857143,0
375.333333,7.333333,6,7.833333,1.833333,0.046667,0.105,381.5,7.14286
1165,7.666667,6.666667,13,1.666667,0.003333,0.146667,408,0
143438.777778,13.444444,9.111111,10.555556,4.333333,0.045556,0.216667,345.555556,0
1032,10.333333,9.666667,11.666667,1.666667,0.01,0.156667,409,6.66667
190473.111111,29.555556,23.666667,16.333333,2.888889,0.013333,0.226667,1173.333333,0
309894.5,10,10,15,2.5,0.005,0.155,525.5,1.66667
27180.75,13.166667,10.333333,12.416667,2.166667,0.006667,0.27,350,0
5800.333333,10.666667,10,10.833333,0.333333,0.005,0.161667,415.833333,0
2998.666667,11.666667,10.333333,31.666667,4.333333,0.01,0.21,891,3.33333
985,16.666667,16,6,0.666667,0.003333,0.263333,586.666667,6.66667
3476,17.333333,16.333333,24.666667,4.666667,0.016667,0.193333,800.333333,0
401.357143,3.928571,3.5,3.428571,1.714286,0.017143,0.191429,117.428571,0
80.357143,3.928571,3.5,1.214286,1.142857,0.040714,0.162143,55,0
50.857143,3.928571,3.5,1.428571,1.214286,0.02,0.153571,66.571429,0
198.714286,8.714286,5.714286,2.571429,2.142857,0.01,0.112857,210.428571,0
541,11,8,7,1,0.005,0.18,535,0
452.875,10.5,9.125,6.75,3.75,0.01,0.18375,327.75,0
222144.222222,14,9.333333,26.666667,11.111111,0.002222,0.195556,1145.444444,0
1234,10.5,9.5,15,1,0.005,0.325,972,0
324,3,1,0,0,0,0.11,187,0
3088,16,15,16,2.5,0.01,0.23,1768,0
175906.416667,12.25,11,11.083333,2.75,0.038333,0.1575,389.25,0
3905,8,7.5,20.5,1,0,0.205,844.5,1.25
1946,8.5,7.5,5,1,0.005,0.135,243,0
67,3,3,0,0,0.04,0.48,25,0
1475.5,8,7.5,14,2,0,0.195,1024,0
181943.8,17.1,14.3,4.3,1.9,0.011,0.194,279.4,0
976,9,7.5,4,0.5,0,0.29,378,0
5842,9.5,8.5,13.5,6,0.01,0.25,714,0
350.642857,3.071429,2.571429,2.071429,1.714286,0,0.185714,115.785714,0
8548.166667,10.833333,6,5.416667,3.166667,0.000833,0.240833,377.666667,0
28039.444444,13.777778,9.222222,15.666667,7.555556,0.003333,0.26,580.111111,0
837.5,10.75,8.75,20.5,4.25,0.005,0.26,560.25,0
731.5,12,10,14,1.5,0,0.215,769.5,0
162170.666667,26.222222,20.777778,51,11.666667,0.004444,0.245556,1591.888889,0
2585,16.5,14.5,29,6,0,0.23,1505.5,0
1948.5,11.5,10,41.5,4,0,0.28,792,0
102982,16.454545,13.363636,3.454545,1.363636,0.05,0.101818,141.454545,0
1222,7,5.5,8,0.5,0,0.285,642.5,0
2983,21,16.5,10.5,0.5,0,0.26,576.5,0
1263.5,3.5,3.5,1.5,0,0,0.14,207,0
946,15.5,12,10,4.5,0.01,0.32,498.5,0
226.071429,3.714286,2.785714,1.857143,1.857143,0.000714,0.13,66.785714,0
47535.166667,12.916667,6,3.916667,2.083333,0.0025,0.19,193.916667,0
355,9.571429,6.571429,7.571429,2,0.01,0.121429,179.714286,0
449.666667,8.666667,6,13,1.666667,0.01,0.126667,241,0
132977.111111,12,8,12.666667,8.111111,0.005556,0.177778,431.555556,0
451.666667,11.666667,9.666667,5.333333,1,0,0.09,271.333333,0
704.333333,13.5,11.666667,4.166667,1.166667,0.005,0.121667,405.833333,8.33333
526.666667,21,19.666667,3,1,0,0.146667,723,0
21522.666667,17.083333,11.916667,13.083333,3.416667,0.003333,0.200833,378.333333,0
111666.4,11.6,9,10,1,0.002,0.238,401.6,2.5
4661.545455,17.454545,13.636364,20.454545,4.272727,0.003636,0.155455,567.090909,0
39720.5,12.5,9.5,19.5,5,0,0.185,504.5,2.5
3566,18.666667,14.333333,27.333333,2.666667,0,0.243333,1359,6.66667
114030,15.2,10.5,12.1,2.4,0.004,0.223,543.1,0
4407.333333,19.666667,15,32.666667,3,0.006667,0.303333,1102.333333,0
1507,20.666667,14.666667,17,2,0,0.213333,769.666667,0
1243,10,7,3,1,0.01,0.17,357,3.33333
640.785714,3,2.571429,2.714286,1.357143,0.010714,0.087857,48.214286,0
36845.416667,11,6.25,7.666667,1.666667,0,0.131667,352.666667,0
12121.888889,13.111111,8.777778,13.111111,4,0.002222,0.196667,470.888889,0
472.25,11.5,9,4.25,0.75,0.0025,0.155,380.75,3.33333
459.5,12,11,7.5,2,0,0.16,472,0
10734.222222,26.111111,20.777778,18.666667,5.555556,0.037778,0.172222,583.777778,0
1221,16.5,14.5,28.5,6,0.005,0.185,1282.5,0
1485,8,8,36.5,2.5,0,0.22,825.5,0
2586,22.5,19.5,10.5,1,0.005,0.175,676,0
2581.5,7.5,5,1.5,0.5,0,0.295,849.5,0
2023,18,13,21.5,3.5,0.005,0.37,415,0
671.571429,3.785714,3.071429,7.857143,1.928571,0,0.174286,138.642857,0
274786,11.416667,6.25,22.416667,4.333333,0.001667,0.235,500.333333,0
165239.428571,9.428571,7.428571,17.857143,1.428571,0,0.251429,468.285714,0
1779,9,6.5,20,2,0,0.25,547.5,0
45021,13.222222,9.444444,21.222222,4.444444,0,0.265556,592.555556,0
75594.166667,10.5,8.833333,8.333333,1.166667,0.038333,0.205,297.333333,3.33333
2264.5,13,9.5,24,4,0,0.325,810.5,0
2628,14,11.5,41.5,10.5,0,0.28,942.5,0
1809,8.5,8,26,0.5,0.005,0.46,802,0
323705.272727,17.818182,13.636364,13.363636,2.636364,0.043636,0.37,401.454545,0
1535.5,10,7.5,17,1,0,0.31,670,0
260506.7,18.5,14.4,25,2.3,0.049,0.236,541.3,0
1578,4,3,14,0,0.01,0.43,265,0
3169,12,9,38,0,0,0.34,1790,0
109309.6,31.2,18.3,13.8,3.6,0.032,0.106,559.9,0
1533,8,7,18,2,0,0.36,788,3.33333
2063,11.5,10,19,0,0,0.28,803.5,0
1612.5,18,14.5,13.5,5.5,0.035,0.16,558,0
231.928571,2.928571,2.357143,1.5,1.214286,0.038571,0.042143,39.714286,0
59500.416667,13,6.25,11.333333,1.75,0.003333,0.205833,430.666667,0
8123.428571,7.285714,6,19.285714,1.285714,0,0.162857,520,8.57143
942.5,7,7,7.5,1.5,0,0.085,283,0
54768.111111,14.444444,8.888889,7,1.555556,0.002222,0.132222,412.666667,0
1167.8,10.4,9.2,10.4,1.6,0.012,0.122,378,3.33333
1182.5,10,8,10,2,0,0.185,480.5,0
1814,17,15,13,2.5,0.005,0.14,732.5,0
246803.416667,13.5,10.916667,13.333333,1.333333,0.011667,0.160833,257.083333,0
266.5,11.125,10.5,4.375,1,0.00375,0.12875,191.625,0
2665,9.5,8.5,33,1.5,0.005,0.23,762.5,0
2054,18,15.5,20,1,0.005,0.245,1065,0
159031.6,14.7,10.9,11.9,1.5,0.025,0.155,336.2,0
2455,13,9,15,0.5,0,0.175,602,1.65
30557.6,28.9,21.6,11.8,1.6,0.033,0.104,370.6,0
2831.5,21,17,44,2.5,0,0.195,1572.5,0
74888.666667,11.916667,6.25,8.5,1.666667,0.001667,0.235,355.583333,0
1498.666667,8.333333,7,13.333333,2.333333,0.003333,0.21,464,8.57143
2696.5,9,9,26,2.5,0,0.27,1053.5,0
783,12.75,8.375,12.125,2.875,0.00125,0.22125,524.375,8.88889
490.5,10.5,9,4,1,0,0.205,428.5,0
88376.714286,23,17.285714,57.857143,12,0.004286,0.25,1385.714286,7.77778
1445.5,18.5,17,24,4,0,0.19,969.5,0
744.25,13.916667,10.916667,7.333333,1.166667,0.050833,0.249167,310.583333,0
3957.5,15.5,9.5,42.5,4,0.005,0.25,1077.5,0
73163.166667,17,14.666667,11,1.166667,0.003333,0.213333,856.833333,4.54545
2101,8.5,6.5,10.5,1.5,0,0.255,642.5,0
49996.888889,15.333333,10.222222,16.111111,1.444444,0.004444,0.236667,863.111111,0
909,5,4,5,1,0,0.06,159,0
3015.5,12,8,12.5,0,0,0.305,798.5,0
2170.5,15,9,22.5,1.5,0,0.22,1052.5,0
94.785714,4,3,1.642857,1.285714,0.024286,0.167143,68.642857,0
412.833333,13.166667,5.833333,7.666667,5.75,0.005,0.191667,269.333333,0
1241,8,5,23,6,0,0.145,442,0
187151.777778,15,9,18,8.222222,0.003333,0.163333,570.333333,0
208109.8,13,9.8,11.4,4.2,0.05,0.138,431.4,3.33333
620.5,10.5,8.5,6.5,2,0.005,0.155,448.5,0
76283.75,24.375,19.25,19.5,6.625,0.02125,0.185,846.875,5.55556
2966.5,19,12.5,35.5,10.5,0.01,0.21,1346.5,0
15322.666667,13.583333,9.833333,38.083333,9.083333,0.0025,0.2075,513.75,0
7293.714286,11.571429,8.714286,29.428571,1,0.001429,0.301429,496.285714,3.75
2065,11,8.5,40.5,2,0.01,0.285,1001,0
81239.545455,14.090909,10.454545,6.727273,1.181818,0.037273,0.126364,382.363636,7.27273
2150.5,13.5,9.5,21.5,3.5,0,0.25,1051.5,0
21927.777778,12.444444,8.555556,13.888889,1.777778,0.007778,0.247778,503.555556,0
2999.75,7.75,5.75,4.25,0.75,0.0025,0.195,328.5,0
2842.5,16.5,14,22.5,2,0,0.23,779,0
140315.6,23.8,15.2,16,3,0.005,0.256,633.8,0
183927,8,4.666667,4.333333,0,0.003333,0.19,244.333333,0
167.714286,3.571429,3.142857,4,1.571429,0.002143,0.197857,99.357143,0
210758.5,9.25,5.75,9.916667,8.916667,0.0025,0.258333,462.25,0
89583.166667,12.666667,12.333333,41,6.833333,0.041667,0.123333,661.833333,0
263839.666667,25.222222,21.555556,33.111111,6.444444,0.004444,0.265556,1758.444444,0
653,15,14.5,10.5,1,0.005,0.21,705,0
56523.25,13.083333,10.583333,8.5,1.333333,0.0075,0.169167,210.416667,0
595.25,11.5,10.875,7.75,1.5,0.0025,0.08875,235.875,0
1875.5,11,10,24.5,1,0,0.225,667.5,0
69508.6,24.6,12.6,6,1.4,0.012,0.304,136,0
1286.5,11.5,8,11,1,0.005,0.12,630,0
3331,18,13.5,22,3,0.01,0.28,998.5,0
1819,15.5,14,9.5,1.5,0.01,0.195,605.5,0
444,3.333333,3,3.666667,0.666667,0.003333,0.25,281.666667,0.714286
126,17,6,0,0,0,0.47,40,0
1921.666667,25,22.333333,6.333333,3,0.01,0.203333,429.333333,0
246,4,4,5,0,0,0.07,373,0
681,5,3.5,3,0,0,0.185,195.5,0
2317.571429,4.428571,3.428571,4.357143,2.285714,0.02,0.147857,101.642857,0
767.916667,13,6.416667,6.416667,1.25,0.0025,0.145,267.833333,0
49398.142857,12.571429,7.857143,6.142857,1.714286,0.002857,0.13,275.142857,0
1902.5,11.5,7.5,15,4,0,0.205,714.5,0
232524.555556,18.333333,8.555556,13.222222,3,0.001111,0.168889,625,0
156456.833333,15.833333,11.666667,13.666667,3.666667,0.006667,0.16,504.166667,0
1704,18,13.5,5,1,0.01,0.135,503,0
1233.833333,15,8.833333,8.333333,1.333333,0.003333,0.158333,299.166667,0
205.928571,4.785714,3.428571,4.071429,1.571429,0.007143,0.229286,147.642857,0
71666.916667,12.583333,6.333333,8.833333,2.5,0.0075,0.185833,529,0
75338.857143,11.714286,7.571429,17.571429,2.428571,0.007143,0.171429,773.285714,0
1648.5,12.5,8.5,24,1.5,0.01,0.13,1383,0
126357.888889,16.111111,9,11.111111,2.888889,0.004444,0.112222,463.666667,0
830.666667,16,12,3.666667,0.666667,0.01,0.153333,681.666667,3.33333
583,14.5,11,5.5,1,0,0.095,558.5,0
908.888889,24,18.333333,14.777778,3.333333,0.024444,0.181111,641.111111,0
1623,17.5,15.5,23.5,4.5,0.01,0.15,1159.5,0
510.083333,14.25,10,8.416667,2.083333,0.019167,0.2275,306,0
820,13.5,11.5,20,2,0.005,0.155,567,0
1101,12.5,9,9.5,3,0.05,0.1,211.5,0
66,1,0,0,0,0,0.43,23,0
349.333333,13.666667,11,4.666667,3.333333,0,0.176667,473,0
811,10.5,7.5,7,2,0.025,0.26,142,0
