Aluno,Lab,Duracao,Qntd_Linhas,Qntd_Linhas_Filtrado,Testes,Submissoes,PP_Paste,PP_Delete,Linhas_Log,Nota
1293,97,133758.0,14.0,9.5,24.5,5.0,0.005,0.275,642.5,0.0
1293,106,80220.66666666667,21.77777777777778,17.555555555555557,16.11111111111111,4.222222222222222,0.03666666666666667,0.12888888888888891,647.0,0.0
1293,126,49274.5,17.5,14.0,38.5,10.0,0.0,0.19,2616.0,0.0
1293,136,91399.90909090909,14.909090909090908,11.0,11.0,5.0,0.056363636363636366,0.07636363636363636,153.63636363636363,0.0
1293,149,403982.5,7.5,6.5,4.0,1.0,0.0,0.3,532.0,0.0
1293,158,32747.454545454544,16.90909090909091,15.090909090909092,8.272727272727273,1.9090909090909092,0.07727272727272727,0.12000000000000001,291.90909090909093,0.0
1293,173,314724.0,14.5,13.5,12.5,2.5,0.0,0.195,573.0,0.0
1293,184,30127.1,12.9,10.5,7.4,2.3,0.041999999999999996,0.186,262.7,0.0
1293,199,3196.0,12.5,11.5,5.0,2.5,0.0,0.245,582.0,0.0
1293,208,123526.0,22.1,17.7,7.2,5.1,0.07699999999999999,0.036,139.7,0.0
1293,217,2083.5,11.5,10.0,6.0,0.5,0.005,0.30000000000000004,590.0,0.0
1294,18,1904015.2857142857,4.0,3.4285714285714284,3.0,3.0,0.002857142857142857,0.17428571428571432,247.85714285714286,0.0
1294,42,1423.4,14.8,6.6,1.2,1.2,0.002,0.26,482.8,0.0
1294,44,148500.1,13.7,7.1,1.9,2.1,0.03700000000000001,0.125,287.3,0.0
1294,59,2072.5,12.5,4.5,0.0,2.0,0.0,0.365,1105.0,0.0
1294,75,451025.5714285714,16.857142857142858,9.428571428571429,5.714285714285714,3.0,0.0,0.24285714285714285,833.5714285714286,0.0
1294,97,428043.5,16.5,8.0,40.5,13.5,0.0,0.32999999999999996,1808.5,0.0
1294,106,1511795.3333333333,28.22222222222222,22.22222222222222,19.22222222222222,5.0,0.014444444444444446,0.25777777777777783,1264.7777777777778,0.0
1294,126,141002.5,22.5,21.0,143.0,19.0,0.005,0.25,2515.5,0.0
1294,136,114083.45454545454,16.09090909090909,11.090909090909092,10.545454545454545,2.5454545454545454,0.006363636363636364,0.38636363636363646,545.9090909090909,0.0
1294,149,1400579.5,10.5,6.5,34.0,4.0,0.0,0.215,787.5,0.0
1294,158,169938.36363636365,21.181818181818183,15.090909090909092,8.363636363636363,2.272727272727273,0.035454545454545454,0.1563636363636364,242.0909090909091,0.0
1294,173,2178.0,23.0,14.5,17.0,1.0,0.0,0.255,1169.5,0.0
1294,184,342231.7,17.2,10.4,10.1,3.6,0.008,0.325,672.9,0.0
1294,199,3359.0,23.0,16.0,71.0,1.0,0.0,0.26,3116.0,0.0
1294,208,403088.9,22.2,17.7,10.4,2.8,0.0,0.152,912.4,0.0
1294,217,2135.5,11.5,9.0,69.0,5.0,0.01,0.2,1168.0,0.0
1295,18,16601.714285714286,4.0,3.4285714285714284,1.0,1.0,0.028571428571428574,0.25,153.71428571428572,0.0
1295,44,48150.9,10.9,6.9,2.6,3.2,0.0,0.265,553.4,0.0
1295,59,812.5,12.0,5.5,1.5,7.0,0.0,0.24,509.0,0.0
1295,75,237691.42857142858,12.0,7.714285714285714,9.714285714285714,9.0,0.0,0.23571428571428574,562.2857142857143,0.0
1295,97,476.0,13.5,10.0,9.5,2.5,0.005,0.13,329.0,0.0
1295,106,38478.555555555555,23.444444444444443,18.22222222222222,42.55555555555556,14.222222222222221,0.0022222222222222222,0.2666666666666667,1303.3333333333333,0.0
1295,126,1849.0,12.0,10.0,12.5,3.5,0.02,0.14,309.0,0.0
1295,136,110012.45454545454,12.363636363636363,9.727272727272727,46.36363636363637,15.272727272727273,0.004545454545454546,0.26636363636363636,691.5454545454545,0.0
1295,149,1764.5,13.5,11.5,61.5,20.0,0.005,0.25,658.0,0.0
1295,158,171790.18181818182,19.272727272727273,13.181818181818182,23.818181818181817,11.090909090909092,0.0009090909090909091,0.2509090909090909,893.7272727272727,0.0
1295,163,165.0,4.0,4.0,4.0,6.0,0.0,0.17,230.0,0.0
1295,173,568.5,25.5,18.0,6.5,1.5,0.0,0.15500000000000003,448.0,0.0
1295,184,144237.4,12.2,9.0,28.2,11.3,0.003,0.28500000000000003,844.8,0.0
1295,199,549.5,24.5,15.0,8.0,3.5,0.005,0.125,478.5,0.0
1295,208,121632.8,20.4,16.1,27.8,15.2,0.004,0.277,929.1,0.0
1295,217,1440.5,18.5,12.0,26.5,13.5,0.0,0.20500000000000002,811.5,0.0
1296,18,243223.85714285713,7.428571428571429,3.4285714285714284,4.142857142857143,4.714285714285714,0.04714285714285714,0.1885714285714286,206.14285714285714,0.0
1296,44,133072.4,13.9,6.9,3.3,5.7,0.009000000000000001,0.244,707.4,0.0
1296,59,771.0,12.5,5.5,1.0,3.0,0.01,0.17,467.0,0.0
1296,75,222220.0,14.857142857142858,7.857142857142857,66.0,51.0,0.0,0.1942857142857143,1226.5714285714287,0.0
1296,97,1347.0,17.5,9.5,31.0,8.5,0.015,0.26,1094.5,0.0
1296,106,540758.7777777778,34.0,17.666666666666668,62.22222222222222,21.11111111111111,0.012222222222222223,0.18555555555555556,1239.4444444444443,0.0
1296,126,1568.0,26.0,20.5,4.5,1.5,0.06,0.22,521.5,0.0
1296,136,23386.454545454544,16.90909090909091,10.272727272727273,26.09090909090909,8.181818181818182,0.028181818181818186,0.12363636363636364,290.3636363636364,0.0
1296,149,1334.0,19.5,13.0,22.5,1.5,0.01,0.23,606.5,0.0
1296,158,195489.0,17.454545454545453,10.181818181818182,13.636363636363637,2.3636363636363638,0.06454545454545454,0.1890909090909091,541.4545454545455,0.0
1296,173,2725.0,25.0,15.0,27.5,10.0,0.005,0.185,586.0,0.0
1296,184,29850.3,21.9,12.8,11.3,1.7,0.02,0.19499999999999998,654.9,0.0
1296,199,1656.0,34.5,20.5,14.5,2.5,0.01,0.14500000000000002,698.5,0.0
1296,208,140002.3,28.3,22.0,26.2,4.4,0.03400000000000001,0.217,1011.6,0.0
1296,217,5375.0,31.5,22.0,55.0,15.0,0.005,0.195,713.0,0.0
1297,18,635662.5,8.25,5.25,3.75,3.0,0.0175,0.1525,477.75,0.0
1297,44,267.3,10.4,6.6,2.2,3.9,0.06299999999999999,0.078,180.5,0.0
1297,59,1914.5,4.0,1.5,0.0,0.0,0.0,0.38,1131.5,0.0
1297,75,16236.714285714286,14.0,8.142857142857142,14.428571428571429,5.714285714285714,0.0,0.19999999999999998,684.4285714285714,0.0
1297,97,2350.5,11.0,6.0,9.5,17.0,0.0,0.375,1085.0,0.0
1297,106,43581.77777777778,21.333333333333332,18.11111111111111,3.4444444444444446,1.1111111111111112,0.04333333333333334,0.031111111111111114,58.666666666666664,0.0
1297,126,218802.5,18.5,17.5,47.0,11.5,0.01,0.29000000000000004,1454.5,0.0
1297,136,1748.142857142857,13.142857142857142,9.0,13.714285714285714,4.857142857142857,0.005714285714285714,0.15,292.7142857142857,0.0
1297,149,3337.0,10.0,9.0,28.0,0.0,0.0,0.29,735.0,0.0
1297,158,1984.1818181818182,17.181818181818183,15.818181818181818,13.727272727272727,4.2727272727272725,0.0036363636363636364,0.19818181818181815,536.2727272727273,0.0
1297,184,680.5,14.1,12.8,16.8,4.8,0.003,0.176,554.8,0.0
1298,18,548.4285714285714,7.428571428571429,3.857142857142857,2.0,2.4285714285714284,0.0,0.21857142857142858,432.42857142857144,0.0
1298,44,124232.5,14.5,7.1,4.6,4.5,0.002,0.167,608.1,0.0
1298,59,1275.5,12.5,5.5,1.5,1.5,0.0,0.16999999999999998,530.5,0.0
1298,74,72.0,5.0,0.0,0.0,0.0,0.0,0.14,97.0,0.0
1298,75,29353.428571428572,13.714285714285714,7.714285714285714,5.571428571428571,5.0,0.002857142857142857,0.24142857142857146,555.5714285714286,0.0
1298,97,1670.0,14.5,8.0,59.0,18.0,0.0,0.19,1115.5,0.0
1298,106,341920.77777777775,30.88888888888889,22.333333333333332,62.44444444444444,16.666666666666668,0.0022222222222222222,0.17555555555555558,2852.1111111111113,0.0
1298,126,2584.5,33.0,26.5,24.5,4.5,0.0,0.18,1470.5,0.0
1298,136,177852.81818181818,14.727272727272727,8.090909090909092,26.454545454545453,2.8181818181818183,0.01,0.19636363636363638,611.6363636363636,0.0
1298,149,2185.5,16.0,8.5,9.0,1.0,0.0,0.16999999999999998,943.0,0.0
1298,158,336781.54545454547,16.636363636363637,10.181818181818182,15.363636363636363,2.272727272727273,0.005454545454545455,0.16181818181818183,737.2727272727273,0.0
1298,173,3304.0,23.0,15.0,63.0,12.0,0.01,0.26,1691.0,0.0
1298,184,148583.1,18.5,11.2,39.5,4.2,0.002,0.21999999999999997,1171.0,0.0
1298,199,1610.5,13.0,6.5,16.5,0.5,0.0,0.20500000000000002,1109.5,0.0
1298,208,653493.7,21.4,12.8,28.7,4.3,0.015000000000000003,0.205,1128.6,0.0
1298,217,2340.5,21.0,11.5,62.5,8.5,0.0,0.195,1184.5,0.0
1299,18,531.1428571428571,9.428571428571429,3.7142857142857144,2.142857142857143,2.142857142857143,0.01,0.16714285714285712,309.57142857142856,0.0
1299,44,121455.0,13.4,7.0,5.4,5.9,0.003,0.148,542.8,0.0
1299,59,1084.0,14.5,5.5,1.0,1.0,0.0,0.27,848.5,0.0
1299,75,838.4285714285714,14.857142857142858,7.714285714285714,4.0,2.857142857142857,0.004285714285714286,0.1685714285714286,311.2857142857143,0.0
1299,97,1515.0,14.0,8.0,132.0,40.5,0.0,0.21,1309.0,0.0
1299,106,159432.4,28.0,21.4,82.2,41.4,0.0,0.192,1747.4,0.0
1299,126,86995.5,26.0,20.5,8.0,1.5,0.015,0.155,648.0,0.0
1299,136,1091.6,14.4,8.8,13.0,3.8,0.008,0.13799999999999998,311.0,0.0
1299,149,2486.5,14.0,8.5,31.0,2.5,0.0,0.25,1145.0,0.0
1299,158,696.8,16.2,11.0,4.6,3.0,0.046,0.062,283.4,0.0
1299,173,1604.0,14.0,10.0,20.5,5.0,0.049999999999999996,0.1,268.5,0.0
1299,184,365.55555555555554,16.333333333333332,11.88888888888889,6.111111111111111,2.2222222222222223,0.0,0.05666666666666667,392.22222222222223,0.0
1299,199,3018.0,23.0,17.0,51.0,4.0,0.0,0.17,985.0,0.0
1299,217,302959.5,19.0,12.5,62.0,14.5,0.0,0.21000000000000002,1319.0,0.0
1300,18,510.25,6.5,5.25,1.25,1.25,0.015,0.315,302.5,0.0
1300,44,72092.5,8.5,7.0,1.3333333333333333,2.3333333333333335,0.021666666666666667,0.20833333333333334,458.1666666666667,0.0
1300,59,1920.0,8.0,5.5,3.0,4.0,0.0,0.32,950.0,0.0
1300,75,104700.57142857143,10.142857142857142,8.142857142857142,16.571428571428573,7.428571428571429,0.0,0.21999999999999997,683.0,0.0
1300,97,1345.5,16.0,9.0,46.0,13.0,0.0,0.26,743.0,0.0
1300,106,69327.55555555556,25.11111111111111,22.22222222222222,25.77777777777778,9.444444444444445,0.052222222222222225,0.19999999999999998,745.0,0.0
1300,126,216470.5,24.0,21.5,47.0,12.5,0.005,0.27,1250.5,0.0
1300,136,117693.09090909091,12.0,11.090909090909092,17.181818181818183,4.7272727272727275,0.05909090909090909,0.17727272727272728,337.09090909090907,0.0
1300,149,2704.0,12.0,10.5,10.5,1.5,0.0,0.225,772.0,0.0
1300,158,27.454545454545453,16.636363636363637,14.636363636363637,2.8181818181818183,1.0,0.18818181818181817,0.0,9.0,0.0
1300,173,1598.0,15.0,14.0,16.0,7.0,0.0,0.27999999999999997,723.0,0.0
1300,184,14780.9,13.0,11.0,4.0,1.1,0.05600000000000001,0.091,161.2,0.0
1300,199,804.5,15.0,14.0,25.0,7.0,0.005,0.22999999999999998,530.0,0.0
1300,208,176886.7,27.3,25.8,15.4,3.4,0.018000000000000002,0.225,769.8,0.0
1300,217,6028.0,19.0,15.0,19.0,4.0,0.005,0.225,938.5,0.0
1302,18,629350.4285714285,4.142857142857143,3.4285714285714284,1.2857142857142858,1.2857142857142858,0.012857142857142857,0.26285714285714284,167.28571428571428,0.0
1302,44,963.0,12.5,6.333333333333333,1.1666666666666667,1.6666666666666667,0.0,0.22833333333333336,597.3333333333334,0.0
1302,59,3675.5,14.0,6.0,0.5,2.5,0.0,0.32999999999999996,1501.5,0.0
1302,75,199015.57142857142,12.428571428571429,8.428571428571429,3.7142857142857144,1.8571428571428572,0.0,0.16,471.42857142857144,0.0
1302,97,1635.5,13.0,10.0,13.0,3.0,0.0,0.265,859.0,0.0
1302,106,18679.333333333332,19.333333333333332,17.333333333333332,38.0,2.6666666666666665,0.0033333333333333335,0.3,1274.6666666666667,0.0
1302,126,3484.5,23.0,22.5,10.5,2.0,0.005,0.20500000000000002,616.0,0.0
1302,136,108858.75,8.5,7.0,18.75,3.75,0.0025,0.1375,200.0,0.0
1302,149,1393.0,8.0,6.0,5.0,0.0,0.0,0.29,461.5,0.0
1302,173,437.0,7.0,4.0,0.5,0.0,0.005,0.060000000000000005,101.5,0.0
1302,199,750.0,10.0,6.0,0.0,0.0,0.02,0.15,175.0,0.0
1302,217,906.5,4.5,2.5,0.0,0.0,0.0,0.08,111.5,0.0
1303,18,42707.0,3.7142857142857144,3.4285714285714284,1.2857142857142858,1.7142857142857142,0.025714285714285714,0.25142857142857145,167.85714285714286,0.0
1303,44,81947.7,9.5,6.3,4.0,9.1,0.003,0.17400000000000002,589.9,0.0
1303,59,2485.0,9.0,5.5,1.5,1.5,0.0,0.185,788.5,0.0
1303,75,21418.85714285714,12.285714285714286,8.857142857142858,6.428571428571429,4.714285714285714,0.004285714285714286,0.16571428571428573,544.5714285714286,0.0
1303,97,217637.5,6.5,5.0,55.0,7.0,0.005,0.185,1145.5,0.0
1303,106,61641.555555555555,27.0,21.444444444444443,45.0,13.666666666666666,0.051111111111111114,0.18444444444444447,1419.111111111111,0.0
1303,126,238572.5,29.0,25.0,140.5,18.5,0.01,0.14500000000000002,3422.0,0.0
1303,136,516280.7272727273,13.363636363636363,10.818181818181818,9.272727272727273,2.909090909090909,0.012727272727272728,0.42090909090909095,420.54545454545456,0.0
1303,149,6403.0,11.0,9.0,38.0,4.5,0.0,0.265,850.0,0.0
1303,158,446389.54545454547,18.90909090909091,15.090909090909092,5.909090909090909,2.6363636363636362,0.06272727272727273,0.18727272727272729,129.45454545454547,0.0
1303,173,2023.5,16.0,14.0,65.0,19.0,0.005,0.135,533.5,0.0
1303,184,497611.5,14.0,9.8,51.7,15.0,0.012,0.202,881.2,0.0
1303,199,2738.5,19.0,15.0,80.5,16.0,0.0,0.225,1628.0,0.0
1303,208,60687.4,24.6,17.7,14.0,7.5,0.023,0.11200000000000002,278.9,0.0
1303,217,3038.5,24.5,19.5,36.5,2.0,0.0,0.185,1291.0,0.0
1304,18,443.85714285714283,6.714285714285714,3.5714285714285716,1.4285714285714286,1.4285714285714286,0.004285714285714286,0.1442857142857143,233.71428571428572,0.0
1304,44,63776.3,11.0,7.1,2.2,2.8,0.002,0.179,655.1,0.0
1304,59,284.0,8.0,6.0,1.0,1.0,0.0,0.13,408.5,0.0
1304,75,958.8571428571429,11.857142857142858,7.714285714285714,3.0,1.5714285714285714,0.0,0.14,549.5714285714286,0.0
1304,97,491.0,11.0,11.0,12.5,4.5,0.005,0.13,411.5,0.0
1304,106,139237.88888888888,25.444444444444443,21.444444444444443,28.11111111111111,14.11111111111111,0.0044444444444444444,0.16666666666666669,1427.3333333333333,0.0
1304,126,2051.0,30.0,30.0,31.5,5.5,0.0,0.11499999999999999,2194.5,0.0
1304,136,126380.81818181818,13.909090909090908,9.909090909090908,24.363636363636363,4.7272727272727275,0.0,0.15000000000000002,694.2727272727273,0.0
1304,149,217083.5,13.5,13.0,45.0,6.0,0.0,0.185,1191.5,0.0
1304,158,267448.36363636365,19.09090909090909,15.090909090909092,41.09090909090909,13.818181818181818,0.0009090909090909091,0.14636363636363636,929.3636363636364,0.0
1304,173,211.0,14.0,14.0,6.0,1.5,0.0,0.11,349.0,0.0
1304,184,282872.1,16.0,11.9,18.5,2.8,0.004,0.182,761.3,0.0
1304,199,313670.0,14.5,14.5,11.5,1.0,0.0,0.095,681.5,0.0
1304,208,619425.3,17.6,17.6,57.9,13.8,0.004,0.174,1345.4,0.0
1304,217,2775.0,14.0,14.0,52.5,5.0,0.0,0.20500000000000002,1452.0,0.0
1305,18,482.25,10.25,5.25,1.25,1.25,0.005,0.1675,368.75,0.0
1305,42,359.2,9.2,6.9,1.7,1.6,0.073,0.05900000000000001,159.5,0.0
1305,44,793093.6666666666,10.833333333333334,5.833333333333333,1.1666666666666667,1.0,0.005,0.4116666666666666,749.3333333333334,0.0
1305,59,505.0,5.5,4.5,1.0,6.0,0.0,0.385,845.0,0.0
1305,75,983.7142857142857,9.0,8.571428571428571,28.428571428571427,8.714285714285714,0.10285714285714286,0.12142857142857141,433.2857142857143,0.0
1305,97,960.0,5.0,5.0,19.0,12.5,0.0,0.245,725.0,0.0
1305,106,54294.0,16.666666666666668,16.333333333333332,4.666666666666667,2.0,0.09666666666666668,0.013333333333333334,104.66666666666667,0.0
1305,126,218996.5,26.0,25.5,199.0,55.5,0.015,0.21000000000000002,2979.5,0.0
1305,136,157.0,7.0,7.0,3.0,1.0,0.0,0.13,274.0,0.0
1305,149,1335.0,7.0,6.0,3.0,0.0,0.0,0.22000000000000003,682.5,0.0
1305,158,59955.72727272727,16.454545454545453,14.727272727272727,7.2727272727272725,2.727272727272727,0.08545454545454545,0.009090909090909092,34.72727272727273,0.0
1305,173,2395.0,10.0,10.0,25.0,7.0,0.0,0.15,638.0,0.0
1305,184,6.0,10.875,9.125,3.0,1.0,0.19499999999999998,0.0,8.875,0.0
1305,199,2015.0,17.5,13.5,8.5,3.0,0.0,0.17,766.5,0.0
1305,208,312223.5,25.0,20.1,6.0,4.0,0.084,0.097,335.0,0.0
1305,217,3291.5,14.5,11.0,66.5,14.5,0.015,0.31,1492.5,0.0
1306,18,373.0,5.142857142857143,3.5714285714285716,2.0,2.7142857142857144,0.0014285714285714286,0.13,256.2857142857143,0.0
1306,42,1729.8,7.8,5.9,3.1,3.9,0.003,0.193,552.0,0.0
1306,44,99144.1,8.6,7.3,3.2,4.8,0.02,0.21000000000000002,432.0,0.0
1306,59,298.5,6.0,6.0,2.0,2.0,0.0,0.23,258.5,0.0
1306,75,655933.2857142857,9.142857142857142,8.142857142857142,27.142857142857142,13.285714285714286,0.0,0.23428571428571426,969.0,0.0
1306,97,1274.0,12.5,10.5,54.0,7.5,0.0,0.21,981.0,0.0
1306,106,238644.66666666666,21.333333333333332,19.666666666666668,66.0,15.5,0.01,0.20000000000000004,2083.0,0.0
1306,126,4934.5,26.5,23.5,122.0,30.5,0.01,0.14500000000000002,2177.5,0.0
1306,136,267954.375,13.875,10.25,23.25,1.625,0.01125,0.10749999999999998,718.125,0.0
1306,149,1626.0,14.5,12.5,31.5,4.5,0.0,0.175,856.5,0.0
1306,158,3869.3333333333335,13.833333333333334,12.5,13.333333333333334,2.6666666666666665,0.0033333333333333335,0.2316666666666667,540.8333333333334,0.0
1306,173,1356.5,14.0,13.5,14.5,4.0,0.0,0.16,620.5,0.0
1306,184,135424.2,19.1,15.8,25.4,5.5,0.002,0.213,917.9,0.0
1306,199,353051.0,22.0,21.0,79.0,12.0,0.0,0.3,2089.0,0.0
1306,208,144386.75,14.625,13.375,13.0,2.75,0.01,0.2075,544.75,0.0
1306,217,3701.5,15.5,14.0,58.0,6.0,0.005,0.245,1626.5,0.0
1307,18,48017.142857142855,3.857142857142857,3.857142857142857,3.142857142857143,3.4285714285714284,0.014285714285714285,0.22571428571428573,707.5714285714286,0.0
1307,44,562418.4,14.9,7.3,4.2,4.2,0.005,0.14700000000000002,1645.0,0.0
1307,59,286.0,13.5,6.0,1.0,1.0,0.0,0.10500000000000001,358.5,0.0
1307,75,458469.5714285714,10.285714285714286,8.0,17.285714285714285,10.571428571428571,0.0,0.13571428571428573,841.8571428571429,0.0
1307,97,752.5,12.0,9.5,29.0,10.5,0.005,0.16,512.0,0.0
1307,106,99676.55555555556,24.666666666666668,21.666666666666668,42.666666666666664,13.11111111111111,0.007777777777777777,0.1622222222222222,3012.8888888888887,0.0
1307,126,218475.0,24.5,22.5,25.0,10.0,0.015,0.21000000000000002,1925.5,0.0
1307,136,112748.18181818182,11.0,9.636363636363637,12.818181818181818,2.1818181818181817,0.0018181818181818182,0.11999999999999998,580.3636363636364,0.0
1307,149,1215.5,12.5,10.5,16.0,1.5,0.0,0.21,652.5,0.0
1307,158,155440.9090909091,19.545454545454547,16.545454545454547,32.36363636363637,4.636363636363637,0.002727272727272727,0.15181818181818182,1610.0,0.0
1307,173,1141.0,17.5,14.0,16.5,5.0,0.0,0.30500000000000005,785.5,0.0
1307,184,101113.5,14.6,12.8,27.0,4.9,0.005,0.2,911.9,0.0
1307,199,998.0,17.0,13.5,8.0,2.0,0.005,0.115,521.0,0.0
1307,208,489421.3,22.2,19.9,40.9,3.6,0.004,0.22999999999999998,1776.1,0.0
1307,217,1631.5,18.5,15.5,33.5,5.5,0.0,0.245,1297.0,0.0
1308,18,385508.71428571426,8.428571428571429,3.4285714285714284,3.0,3.0,0.02,0.23857142857142857,292.0,0.0
1308,44,80645.9,8.9,7.0,2.8,4.9,0.028000000000000004,0.14800000000000002,277.8,0.0
1308,59,582.0,4.0,3.5,5.0,5.5,0.01,0.19,300.0,0.0
1308,75,121146.71428571429,9.714285714285714,8.428571428571429,21.571428571428573,12.285714285714286,0.005714285714285714,0.16999999999999998,454.14285714285717,0.0
1308,97,897.0,10.5,9.5,48.5,14.0,0.005,0.11,383.5,0.0
1308,106,584631.5555555555,22.666666666666668,21.444444444444443,51.888888888888886,23.0,0.015555555555555557,0.19000000000000003,1205.0,0.0
1308,126,216068.0,27.0,27.0,25.0,6.5,0.035,0.185,486.0,0.0
1308,136,64025.181818181816,10.818181818181818,10.181818181818182,10.636363636363637,2.6363636363636362,0.06727272727272728,0.061818181818181814,119.9090909090909,0.0
1308,149,1438.5,14.5,12.5,9.5,2.5,0.0,0.15,507.0,0.0
1308,158,74922.27272727272,19.09090909090909,16.818181818181817,6.363636363636363,1.5454545454545454,0.04454545454545455,0.07272727272727274,199.8181818181818,0.0
1308,173,619.5,14.0,14.0,14.0,4.5,0.005,0.135,300.0,0.0
1308,184,338863.4,10.4,10.2,12.1,3.1,0.006,0.16300000000000003,322.8,0.0
1308,199,1698.0,16.5,15.0,21.0,6.5,0.0,0.19,505.5,0.0
1308,208,1050710.9,20.6,20.4,40.9,9.2,0.01,0.15899999999999997,1145.4,0.0
1308,217,7469.5,24.0,20.5,16.5,3.0,0.0,0.27,700.5,0.0
1309,18,172458.0,3.857142857142857,3.4285714285714284,1.8571428571428572,2.0,0.002857142857142857,0.13714285714285718,300.7142857142857,0.0
1309,44,1799.0,15.5,7.4,2.3,2.6,0.001,0.202,587.7,0.0
1309,59,1376.5,12.0,5.0,6.0,12.5,0.0,0.20500000000000002,830.0,0.0
1309,75,137388.7142857143,12.571428571428571,8.142857142857142,4.857142857142857,1.8571428571428572,0.0,0.23285714285714285,712.7142857142857,0.0
1309,97,935.0,15.5,11.5,20.5,4.5,0.0,0.185,483.5,0.0
1309,106,227822.33333333334,25.22222222222222,19.444444444444443,34.44444444444444,8.88888888888889,0.005555555555555556,0.18222222222222223,1220.888888888889,0.0
1309,126,3664.0,22.5,21.5,42.5,7.5,0.0,0.16999999999999998,884.5,0.0
1309,136,41554.181818181816,15.090909090909092,11.909090909090908,13.818181818181818,1.6363636363636365,0.0036363636363636364,0.17909090909090908,520.9090909090909,0.0
1309,149,1495.0,22.0,18.5,9.0,1.0,0.005,0.17,467.0,0.0
1309,158,170437.18181818182,18.0,15.454545454545455,20.272727272727273,2.6363636363636362,0.002727272727272727,0.1836363636363636,803.1818181818181,0.0
1309,173,2320.0,16.0,14.0,47.0,12.5,0.0,0.22499999999999998,703.5,0.0
1309,184,444418.9,13.6,11.0,13.2,2.2,0.0,0.20800000000000002,699.2,0.0
1309,199,2058.0,20.5,15.0,14.5,1.5,0.0,0.185,719.0,0.0
1309,208,649600.5,22.9,15.0,29.4,6.1,0.007000000000000001,0.194,1016.3,0.0
1309,217,2377.0,18.5,11.0,31.0,6.5,0.0,0.125,546.5,0.0
1310,18,319.14285714285717,4.857142857142857,3.4285714285714284,1.4285714285714286,1.4285714285714286,0.017142857142857144,0.1685714285714286,226.0,0.0
1310,44,212084.7,9.2,7.2,9.9,10.7,0.008,0.242,1021.0,0.0
1310,59,442.0,7.0,5.0,2.0,2.0,0.005,0.225,397.0,0.0
1310,75,51343.0,9.285714285714286,8.0,15.714285714285714,8.714285714285714,0.002857142857142857,0.20285714285714287,910.5714285714286,0.0
1310,97,2253.0,14.5,14.5,33.0,10.0,0.005,0.22,970.0,0.0
1310,106,110519.66666666667,23.666666666666668,21.22222222222222,38.44444444444444,14.222222222222221,0.014444444444444446,0.18333333333333332,2348.6666666666665,0.0
1310,126,1451.5,16.0,16.0,13.0,7.5,0.025,0.185,528.0,0.0
1310,136,51270.72727272727,11.818181818181818,11.0,26.454545454545453,6.454545454545454,0.007272727272727273,0.22363636363636366,659.5454545454545,0.0
1310,149,1465.5,11.0,10.5,23.5,2.0,0.015,0.195,638.5,0.0
1310,158,72980.63636363637,23.727272727272727,16.09090909090909,33.63636363636363,6.909090909090909,0.005454545454545454,0.2254545454545455,1352.7272727272727,0.0
1310,173,637.0,15.5,15.0,13.5,5.5,0.005,0.22,536.0,0.0
1310,184,207819.1,14.2,13.2,29.4,10.1,0.011,0.244,1063.8,0.0
1310,199,2603.0,15.0,15.0,25.5,10.0,0.01,0.21000000000000002,954.5,0.0
1310,208,122922.9,21.6,20.1,45.2,7.7,0.007999999999999998,0.20400000000000001,1398.9,0.0
1310,217,4668.5,19.5,18.0,87.5,14.5,0.005,0.18,1514.0,0.0
1311,18,223093.33333333334,4.833333333333333,3.8333333333333335,2.6666666666666665,2.8333333333333335,0.016666666666666666,0.23666666666666666,316.8333333333333,0.0
1311,44,226552.9,13.0,7.6,2.1,2.6,0.003,0.13900000000000004,572.2,0.0
1311,59,3448.0,6.0,4.0,1.5,8.5,0.01,0.255,1504.5,0.0
1311,75,34218.0,12.285714285714286,8.857142857142858,16.142857142857142,5.142857142857143,0.0014285714285714286,0.18285714285714288,1114.0,0.0
1311,97,2507.0,9.0,8.0,34.5,8.0,0.0,0.19,1273.0,0.0
1312,18,388117.85714285716,4.0,3.4285714285714284,1.4285714285714286,2.142857142857143,0.005714285714285714,0.17714285714285713,204.85714285714286,0.0
1312,44,562173.2,12.3,6.9,2.7,4.0,0.003,0.15999999999999998,597.8,0.0
1312,59,605759.0,8.0,6.0,1.0,1.0,0.0,0.24,1247.0,0.0
1312,75,2063.1428571428573,9.571428571428571,8.714285714285714,16.285714285714285,2.857142857142857,0.004285714285714286,0.21,657.0,0.0
1312,97,1567.5,11.5,10.0,21.5,1.5,0.0,0.19,747.5,0.0
1312,106,4213.0,20.0,18.0,28.0,1.0,0.0,0.16,1457.0,0.0
1313,18,129850.0,3.5714285714285716,3.4285714285714284,1.1428571428571428,1.1428571428571428,0.02428571428571429,0.15142857142857144,112.85714285714286,0.0
1313,27,295.42857142857144,4.142857142857143,3.4285714285714284,1.4285714285714286,1.4285714285714286,0.019999999999999997,0.22285714285714286,186.28571428571428,0.0
1313,42,97217.22222222222,10.222222222222221,6.666666666666667,1.5555555555555556,1.4444444444444444,0.08666666666666668,0.17666666666666667,256.22222222222223,0.0
1313,44,135405.9,8.4,6.9,1.1,1.0,0.005,0.15400000000000003,330.5,0.0
1313,59,1724.5,5.5,3.5,0.5,1.0,0.0,0.24,847.5,0.0
