Aluno,Lab,PP_Delete,Duracao,PP_Paste,Qntd_Linhas,Linhas_Log,Qntd_Linhas_Filtrado,Submissoes,Testes,Corretos,Incorretos,Branco,Nota
3064,1258,0.33,4395.666666666667,0.0,20.33333333333333,1367.0,14.0,1.6666666666666667,14.666666666666664,3,0,0,10.0
3064,1265,0.18083333333333332,11126.416666666664,0.0025,22.66666666666667,449.16666666666674,14.833333333333336,2.1666666666666665,5.333333333333333,12,0,0,10.0
3064,1301,0.33,2473.0,0.0,10.666666666666666,1361.0,5.666666666666668,0.3333333333333333,14.0,1,0,2,3.33333
3064,1303,0.315,2502.5,0.0,19.5,1290.5,15.0,1.5,21.5,2,0,1,6.66667
3065,1017,0.2607142857142857,1771364.7857142857,0.0,3.0,270.2857142857143,2.642857142857143,8.642857142857142,14.785714285714285,12,2,0,8.57143
3065,1031,0.2691666666666667,30314.5,0.0008333333333333334,12.25,323.6666666666667,6.333333333333332,2.1666666666666665,3.4166666666666665,12,0,0,10.0
3065,1043,0.11090909090909093,1271862.0909090908,0.006363636363636364,6.8181818181818175,336.8181818181818,5.8181818181818175,8.090909090909092,25.45454545454545,11,0,1,9.16667
3065,1056,0.2,1950.333333333333,0.0,10.666666666666666,400.0,8.0,3.6666666666666665,17.0,3,0,0,10.0
3065,1083,0.257,442246.5,0.0,11.3,502.9,7.3,5.5,21.4,8,1,1,8.0
3065,1085,0.11166666666666664,403332.0,0.005,9.5,283.0,8.5,4.666666666666667,15.333333333333336,6,0,0,10.0
3065,1095,0.26333333333333336,2986.666666666666,0.0,9.333333333333334,1153.6666666666667,8.333333333333334,12.333333333333336,62.33333333333334,1,0,2,3.33333
3065,1118,0.227,44647.7,0.013000000000000001,18.2,942.0,15.1,12.3,36.4,8,0,4,6.66667
3065,1145,0.2533333333333333,475535.0,0.0,16.666666666666668,1284.3333333333333,16.666666666666668,16.666666666666668,68.33333333333333,0,3,0,0.0
3065,1162,0.21800000000000005,78394.5,0.001,11.4,390.1,7.8,5.7,16.7,7,0,5,5.83333
3065,1183,0.3533333333333333,2426064.666666666,0.0,9.0,879.6666666666665,8.0,8.333333333333334,26.66666666666667,0,3,0,0.0
3065,1198,0.2609090909090909,411392.90909090906,0.005454545454545455,11.090909090909092,538.2727272727273,9.636363636363637,4.545454545454546,12.909090909090908,7,2,3,5.83333
3065,1225,0.45,3145.5,0.0,3.5,1068.5,3.0,2.0,12.5,1,0,2,3.33333
3065,1244,0.24,113669.0,0.0,15.125,623.625,10.375,3.375,15.0,5,1,6,4.16667
3065,1258,0.33,5216.5,0.0,23.0,1531.5,17.0,3.5,46.5,1,0,2,3.33333
3065,1265,0.183,359156.9,0.005,18.0,434.9,12.6,2.9,5.0,8,2,2,6.66667
3065,1301,0.2966666666666667,4175.666666666667,0.0,10.333333333333334,741.3333333333335,8.666666666666666,3.6666666666666665,17.333333333333332,0,3,0,0.0
3065,1303,0.17333333333333334,4591.0,0.006666666666666667,11.666666666666664,1173.3333333333333,8.666666666666666,6.666666666666668,46.66666666666666,1,1,1,3.33333
3066,1017,0.14285714285714285,6804.7857142857165,0.0014285714285714286,2.5,64.5,2.0714285714285716,1.6428571428571428,1.3571428571428572,14,0,0,10.0
3066,1031,0.3438461538461539,502327.07692307705,0.0015384615384615385,6.384615384615384,903.3846153846154,5.8461538461538485,4.153846153846153,7.538461538461537,12,0,0,10.0
3066,1043,0.2983333333333333,248632.0,0.0016666666666666668,6.166666666666668,913.0,5.75,5.416666666666668,28.66666666666667,12,0,0,10.0
3066,1056,0.4566666666666667,2545.6666666666665,0.0033333333333333327,13.0,794.6666666666665,9.333333333333334,3.6666666666666665,26.0,2,1,0,6.66667
3066,1083,0.35200000000000004,87438.4,0.001,12.2,895.4,8.5,8.1,31.3,10,0,0,10.0
3066,1085,0.22833333333333336,42170.833333333336,0.0033333333333333327,9.833333333333334,559.8333333333334,8.666666666666666,2.0,10.166666666666666,6,0,0,10.0
3066,1095,0.25666666666666665,2702.6666666666665,0.0033333333333333327,12.0,666.0,10.666666666666666,4.666666666666667,23.0,3,0,0,10.0
3066,1118,0.2016666666666667,156273.08333333337,0.0016666666666666668,26.58333333333333,1187.3333333333333,21.166666666666668,5.0,19.166666666666668,12,0,0,10.0
3066,1123,0.2516666666666667,81236.08333333331,0.005833333333333335,21.75,1044.8333333333333,17.5,2.9166666666666665,14.583333333333336,11,0,1,9.16667
3066,1145,0.23,3113.0,0.01,33.333333333333336,1858.666666666667,31.33333333333333,9.333333333333334,35.333333333333336,3,0,0,10.0
3066,1162,0.19583333333333333,190635.66666666663,0.0033333333333333327,15.0,590.5,10.833333333333336,3.9166666666666665,22.08333333333333,12,0,0,10.0
3066,1172,0.14818181818181814,24753.454545454544,0.0009090909090909092,14.636363636363635,487.27272727272725,12.545454545454545,1.9090909090909087,8.909090909090908,9,0,3,7.5
3066,1183,0.2066666666666667,4071.333333333334,0.0033333333333333327,14.666666666666664,1024.0,9.333333333333334,1.3333333333333333,22.66666666666667,2,0,1,6.66667
3066,1198,0.2058333333333333,33175.75,0.0033333333333333327,16.666666666666668,686.3333333333334,14.833333333333336,2.333333333333333,12.25,12,0,0,10.0
3066,1212,0.03555555555555556,185425.11111111112,0.0977777777777778,13.444444444444445,166.33333333333334,12.555555555555555,1.2222222222222223,4.888888888888889,8,0,4,6.66667
3066,1225,0.3466666666666667,3316.0,0.0,13.0,926.0,10.333333333333334,5.666666666666668,34.0,2,0,1,6.66667
3066,1244,0.15166666666666664,36790.75,0.0008333333333333334,15.166666666666664,571.8333333333334,11.75,2.1666666666666665,10.083333333333334,12,0,0,10.0
3066,1245,0.175,40608.2,0.001,10.0,480.9,9.0,2.5,15.3,10,0,2,8.33333
3066,1258,0.2833333333333333,443260.66666666674,0.0,16.666666666666668,1175.3333333333333,12.666666666666664,1.3333333333333333,23.66666666666667,3,0,0,10.0
3066,1265,0.11166666666666664,67899.16666666669,0.0016666666666666668,20.416666666666668,594.0,15.0,2.1666666666666665,7.833333333333332,12,0,0,10.0
3066,1292,0.115,9728.416666666666,0.0,15.25,384.25,11.916666666666664,1.5,5.916666666666668,11,0,1,9.16667
3066,1301,0.3800000000000001,2587.333333333333,0.0,11.666666666666664,1327.3333333333333,10.666666666666666,6.0,44.66666666666666,3,0,0,10.0
3067,1017,0.195,1377939.0,0.0,5.0,171.5,4.0,2.5,1.0,1,1,12,0.714286
3067,1056,0.2833333333333334,896.3333333333335,0.0,9.0,167.66666666666666,6.0,1.0,7.0,0,2,1,0.0
3068,1017,0.08714285714285715,257816.2142857143,0.008571428571428572,2.5,148.0,2.0714285714285716,3.928571428571429,2.7857142857142856,14,0,0,10.0
3068,1031,0.1281818181818182,194629.81818181818,0.002727272727272727,12.090909090909092,371.27272727272725,6.363636363636362,2.727272727272727,3.3636363636363638,12,0,0,10.0
3068,1043,0.1583333333333333,14833.166666666664,0.0075,7.333333333333332,413.75,6.416666666666668,1.75,5.0,12,0,0,10.0
3068,1056,0.09333333333333334,151.33333333333334,0.0,11.333333333333336,166.0,7.666666666666668,1.0,3.0,3,0,0,10.0
3068,1083,0.124,44234.2,0.005,17.3,849.5,12.9,4.8,13.6,11,0,0,10.0
3068,1085,0.13333333333333333,493.33333333333326,0.011666666666666669,8.833333333333334,404.16666666666674,8.333333333333334,2.5,7.666666666666668,6,0,0,10.0
3068,1095,0.14666666666666667,231.3333333333333,0.0033333333333333327,9.333333333333334,363.66666666666674,9.0,3.0,7.666666666666668,3,0,0,10.0
3068,1118,0.14750000000000002,85632.75,0.010833333333333334,31.16666666666667,1527.166666666667,27.16666666666667,8.583333333333334,29.33333333333333,12,0,0,10.0
3068,1145,0.13333333333333333,899.3333333333335,0.013333333333333334,83.33333333333333,1959.666666666667,74.66666666666667,2.333333333333333,7.0,3,0,0,10.0
3068,1162,0.16666666666666666,13224.0,0.004444444444444445,13.222222222222221,746.2222222222223,11.0,4.888888888888889,18.0,7,2,3,5.83333
3068,1198,0.15666666666666665,13717.0,0.005,17.666666666666668,1155.3333333333333,16.333333333333332,2.6666666666666665,18.666666666666668,5,1,6,4.16667
3069,1017,0.08666666666666667,122.66666666666669,0.0,2.333333333333333,63.33333333333334,2.333333333333333,1.3333333333333333,1.3333333333333333,3,0,11,2.1428599999999998
3069,1031,0.13,37066.2,0.0,9.6,1578.2,5.2,3.2,2.0,4,0,8,3.33333
3069,1043,0.08375,76322.75,0.0,5.75,666.875,5.5,1.375,13.875,6,2,4,5.0
3069,1056,0.09666666666666668,687.0,0.0,6.0,687.3333333333335,5.666666666666668,6.666666666666668,29.33333333333333,3,0,0,10.0
3069,1083,0.10333333333333332,49342.33333333334,0.0011111111111111113,9.333333333333334,1084.3333333333333,7.222222222222222,4.888888888888889,27.0,9,0,1,9.0
3069,1085,0.05500000000000002,304.5,0.005,9.0,346.5,9.0,3.5,9.5,2,0,4,3.33333
3069,1095,0.03666666666666667,359.0,0.0033333333333333327,10.333333333333334,331.3333333333333,9.333333333333334,1.0,4.0,3,0,0,10.0
3069,1118,0.12083333333333335,38732.91666666666,0.013333333333333334,24.58333333333333,1166.8333333333333,18.416666666666668,5.333333333333333,25.5,10,2,0,8.33333
3069,1123,0.10222222222222224,22346.11111111111,0.006666666666666667,14.333333333333336,1239.4444444444443,13.0,1.8888888888888888,16.0,4,3,5,3.33333
3069,1145,0.08333333333333333,1699.666666666667,0.006666666666666667,28.0,1064.6666666666667,21.66666666666667,3.333333333333333,25.33333333333333,3,0,0,10.0
3069,1162,0.17,23113.0,0.00375,10.0,516.875,8.375,6.375,35.875,6,2,4,5.0
3069,1172,0.15777777777777774,138102.77777777778,0.004444444444444445,13.333333333333336,850.1111111111113,11.777777777777779,6.666666666666668,31.0,5,4,3,4.16667
3069,1183,0.09666666666666668,2598.6666666666665,0.0033333333333333327,10.0,1608.0,9.666666666666666,25.66666666666667,119.0,2,1,0,6.66667
3069,1198,0.1825,176574.875,0.01125,14.0,971.375,12.0,2.625,23.0,5,2,5,4.16667
3069,1212,0.14400000000000002,836.8,0.004,9.2,655.2,8.8,4.8,27.8,2,1,9,1.66667
3069,1225,0.14,5287.333333333333,0.0033333333333333327,9.333333333333334,2349.6666666666665,8.0,2.0,48.33333333333334,0,2,1,0.0
3069,1244,0.23,235.0,0.011428571428571429,16.428571428571427,224.14285714285717,8.857142857142858,1.7142857142857142,4.285714285714286,5,0,7,4.16667
3069,1245,0.12363636363636367,261967.7272727273,0.002727272727272727,8.727272727272727,1360.909090909091,8.454545454545455,3.0,23.818181818181817,7,2,4,5.38462
3069,1258,0.1466666666666667,2982.333333333333,0.0033333333333333327,12.0,1781.333333333333,11.666666666666664,18.33333333333333,78.33333333333333,3,0,0,7.7666699999999995
3069,1265,0.19375,91064.625,0.00625,18.375,754.5,13.0,5.625,19.125,3,5,8,1.875
3069,1292,0.22,647.0,0.0,9.0,696.0,9.0,3.0,21.0,1,0,11,0.833333
3069,1301,0.20666666666666667,4776.666666666667,0.0,7.0,2704.333333333333,7.0,1.3333333333333333,53.66666666666666,1,1,1,3.33333
3069,1303,0.16333333333333333,475.33333333333326,0.006666666666666667,13.333333333333336,649.0,13.0,2.333333333333333,10.0,3,0,0,10.0
3070,1017,0.2571428571428572,765163.9285714284,0.0,2.4285714285714284,208.92857142857144,2.0,3.1428571428571432,4.214285714285714,14,0,0,10.0
3070,1031,0.34,57217.3,0.001,10.7,484.4,6.1,1.9,3.0,12,0,0,10.0
3070,1043,0.13249999999999998,16487.0,0.0,6.083333333333332,279.75,6.083333333333332,1.3333333333333333,4.0,12,0,0,10.0
3070,1056,0.043333333333333335,505.0,0.0,12.0,167.66666666666666,9.333333333333334,1.0,2.6666666666666665,3,0,0,10.0
3070,1083,0.329,20631.3,0.0,12.7,616.7,8.9,4.1,17.4,10,0,0,10.0
3070,1085,0.20166666666666666,1117.5,0.0033333333333333327,10.0,458.33333333333326,9.0,3.1666666666666665,12.166666666666664,6,0,0,10.0
3070,1095,0.2433333333333333,999.6666666666664,0.0033333333333333327,9.0,459.0,8.0,2.333333333333333,10.333333333333334,3,0,0,10.0
3070,1118,0.2758333333333333,16388.25,0.0016666666666666668,23.75,1413.75,21.91666666666667,5.0,24.0,12,0,0,10.0
3070,1123,0.16166666666666668,45135.08333333334,0.0033333333333333327,22.66666666666667,973.5833333333336,21.08333333333333,2.083333333333333,11.833333333333336,12,0,0,10.0
3070,1145,0.23,2546.6666666666665,0.013333333333333334,28.0,2584.6666666666665,25.0,4.333333333333333,20.0,3,0,0,10.0
3070,1162,0.2775,16923.583333333332,0.0025,14.583333333333336,530.3333333333334,10.5,1.8333333333333333,13.583333333333336,12,0,0,10.0
3070,1172,0.05499999999999999,193.91666666666663,0.1025,17.166666666666668,109.0,15.75,1.0,4.583333333333333,12,0,0,10.0
3070,1183,0.16666666666666666,2209.0,0.0,13.666666666666664,1022.3333333333336,10.666666666666666,3.333333333333333,25.66666666666667,3,0,0,10.0
3070,1198,0.09833333333333334,192997.91666666663,0.03166666666666667,17.916666666666668,541.1666666666666,14.583333333333336,1.8333333333333333,8.583333333333334,12,0,0,10.0
3070,1212,0.03666666666666667,21187.25,0.08416666666666668,18.0,208.25,17.25,10.666666666666666,10.75,12,0,0,10.0
3070,1225,0.2433333333333333,2848.666666666666,0.0,12.333333333333336,1205.6666666666667,9.666666666666666,33.333333333333336,72.66666666666667,2,1,0,6.66667
3070,1244,0.16333333333333336,77952.25,0.0016666666666666668,15.916666666666664,560.3333333333334,11.75,1.5,7.416666666666668,12,0,0,10.0
3070,1245,0.07200000000000001,15.5,0.11,10.3,20.5,8.6,1.4,2.5,9,1,2,7.5
3070,1258,0.26666666666666666,2859.333333333333,0.0,21.66666666666667,986.6666666666664,17.0,2.6666666666666665,22.33333333333333,3,0,0,10.0
3070,1265,0.1491666666666667,953.6666666666664,0.0,21.08333333333333,575.6666666666666,15.166666666666664,1.5833333333333333,5.916666666666668,12,0,0,10.0
3070,1292,0.03545454545454545,10.818181818181818,0.10818181818181816,17.363636363636363,10.090909090909092,12.909090909090908,1.0,2.5454545454545454,11,0,1,9.16667
3070,1301,0.25,3254.666666666666,0.0,15.333333333333336,1389.666666666667,10.666666666666666,5.333333333333333,41.0,3,0,0,10.0
3071,1017,0.22071428571428567,130783.14285714286,0.0,2.642857142857143,250.57142857142856,2.142857142857143,2.7142857142857144,2.642857142857143,14,0,0,10.0
3071,1031,0.29692307692307696,1305.8461538461538,0.0007692307692307692,13.153846153846152,733.3076923076923,5.8461538461538485,2.3076923076923075,1.9230769230769231,12,0,0,10.0
3071,1043,0.2383333333333333,121262.16666666669,0.0,7.666666666666668,730.9166666666665,5.75,5.416666666666668,10.583333333333334,12,0,0,10.0
3071,1056,0.22333333333333336,1240.0,0.0,13.0,1078.0,8.0,23.33333333333333,32.0,3,0,0,10.0
3071,1083,0.243,17928.6,0.0,13.4,820.3,8.5,33.6,75.6,10,0,0,10.0
3071,1085,0.2233333333333333,58292.16666666666,0.0,9.5,569.8333333333334,8.5,4.666666666666667,15.666666666666664,6,0,0,10.0
3071,1095,0.25666666666666665,2402.333333333333,0.0,10.0,1467.333333333333,9.333333333333334,40.0,134.0,3,0,0,10.0
3071,1118,0.21416666666666664,2871.333333333333,0.01416666666666667,23.0,1536.083333333333,20.08333333333333,13.833333333333336,35.0,12,0,0,10.0
3071,1123,0.1708333333333333,74797.58333333331,0.004166666666666668,20.416666666666668,805.75,18.416666666666668,5.833333333333332,14.083333333333336,11,0,1,9.16667
3071,1145,0.19000000000000009,2516.6666666666665,0.0033333333333333327,18.0,2309.6666666666665,16.333333333333332,62.33333333333334,158.66666666666666,3,0,0,10.0
3071,1162,0.24666666666666665,213602.16666666663,0.0025,13.916666666666664,619.0,10.916666666666664,3.4166666666666665,16.416666666666668,12,0,0,10.0
3071,1172,0.2472727272727273,65989.18181818182,0.0,14.545454545454545,759.0909090909091,13.545454545454545,7.2727272727272725,24.818181818181817,10,0,2,8.33333
3071,1183,0.3666666666666665,4196.666666666667,0.0,13.0,2467.333333333333,10.666666666666666,1.6666666666666667,25.66666666666667,2,1,0,6.66667
3071,1198,0.20666666666666667,129893.08333333331,0.020833333333333332,16.666666666666668,678.3333333333334,14.5,3.1666666666666665,8.083333333333334,12,0,0,10.0
3071,1212,0.165,300827.875,0.00125,12.75,521.625,12.125,7.75,16.0,5,3,4,4.16667
3071,1225,0.2833333333333334,3655.333333333334,0.0,18.0,1907.333333333333,17.0,7.333333333333332,43.33333333333334,2,1,0,6.66667
3071,1244,0.2533333333333333,22256.0,0.0,16.0,1055.1666666666667,11.916666666666664,3.5,12.416666666666664,12,0,0,10.0
3071,1245,0.247,14781.9,0.0,11.4,723.1,8.6,3.4,13.3,10,0,2,8.33333
3071,1258,0.28,4686.0,0.0,17.666666666666668,1430.0,13.333333333333336,20.0,81.33333333333333,3,0,0,7.7666699999999995
3071,1265,0.24750000000000005,51625.41666666666,0.0033333333333333327,21.83333333333333,665.9166666666666,15.166666666666664,3.25,13.25,12,0,0,10.0
3071,1301,0.4,4835.0,0.0,9.333333333333334,1627.666666666667,7.666666666666668,7.666666666666668,32.0,3,0,0,10.0
3072,1017,0.14857142857142858,182.78571428571428,0.0007142857142857143,2.5714285714285716,87.57142857142857,2.0714285714285716,1.7857142857142858,1.6428571428571428,14,0,0,10.0
3072,1031,0.14076923076923073,48056.53846153847,0.0023076923076923075,13.615384615384615,375.6153846153846,6.0,1.5384615384615383,2.1538461538461537,12,0,0,10.0
3072,1043,0.13083333333333336,7793.333333333332,0.0,7.0,290.75,6.083333333333332,1.1666666666666667,4.583333333333333,12,0,0,10.0
3072,1056,0.2433333333333333,3084.0,0.0,10.333333333333334,928.0,7.333333333333332,7.333333333333332,18.666666666666668,3,0,0,10.0
3072,1083,0.17400000000000002,12278.4,0.001,14.4,550.4,7.8,2.6,16.2,10,0,0,10.0
3072,1085,0.17666666666666667,20704.666666666668,0.0033333333333333327,10.333333333333334,336.3333333333333,9.333333333333334,1.3333333333333333,5.333333333333333,3,0,3,5.0
3072,1095,0.21666666666666667,3460.0,0.0033333333333333327,16.0,1021.0,10.666666666666666,9.333333333333334,44.66666666666666,2,1,0,6.66667
3072,1118,0.16333333333333333,37390.16666666666,0.0033333333333333327,21.5,659.75,15.416666666666664,2.25,7.333333333333332,11,0,1,9.16667
3072,1123,0.1125,1267.75,0.005,20.25,578.5,16.75,4.0,13.5,3,1,8,2.5
3072,1145,0.23,2303.0,0.01,2.0,1237.0,2.0,0.0,14.0,0,0,3,0.0
3072,1162,0.11916666666666667,549.0,0.0,14.083333333333336,300.9166666666667,11.0,1.3333333333333333,5.25,12,0,0,10.0
3072,1172,0.06416666666666666,1341.5,0.006666666666666667,15.25,283.0,14.416666666666664,2.083333333333333,7.25,12,0,0,10.0
3072,1183,0.17,4682.666666666667,0.0,12.333333333333336,537.0,10.666666666666666,1.0,6.0,1,2,0,3.33333
3072,1198,0.0991666666666667,1349.0833333333333,0.0,16.333333333333332,405.5,14.666666666666664,1.5,4.25,12,0,0,10.0
3072,1212,0.1,1059.3333333333333,0.0025,18.08333333333333,424.66666666666674,17.25,2.0,4.25,12,0,0,10.0
3072,1265,0.0,6.0,0.0,32.0,3.0,20.0,1.0,0.0,0,1,11,0.0
3073,1017,0.13071428571428573,208.0,0.002857142857142857,2.5,90.0,2.0714285714285716,1.7857142857142858,1.5,14,0,0,10.0
3073,1031,0.17666666666666667,3456.666666666666,0.008333333333333333,12.083333333333336,319.0833333333333,5.75,1.3333333333333333,4.833333333333333,12,0,0,10.0
3073,1043,0.12333333333333335,61321.66666666666,0.005,7.25,253.5833333333333,5.5,3.0,11.25,12,0,0,10.0
3073,1056,0.19000000000000009,3555.333333333333,0.0033333333333333327,13.0,609.3333333333334,8.333333333333334,12.333333333333336,35.333333333333336,2,1,0,6.66667
3073,1083,0.151,54550.3,0.003,13.6,511.7,7.9,4.2,13.0,10,0,0,10.0
3073,1085,0.0925,21143.75,0.0075,9.0,278.25,7.0,5.25,7.75,2,1,3,3.33333
3073,1095,0.19000000000000009,1885.0,0.0,12.333333333333336,536.3333333333334,8.333333333333334,6.0,26.33333333333333,3,0,0,10.0
3073,1118,0.31,912842.0,0.0,23.0,543.0,13.0,3.0,15.0,0,1,11,0.0
3073,1145,0.11,1113.0,0.0,10.0,1232.0,8.0,0.0,0.0,0,0,3,0.0
3073,1162,0.13000000000000006,2918.857142857143,0.0014285714285714286,14.0,307.0,9.571428571428571,2.5714285714285716,5.857142857142858,6,1,5,5.0
3073,1183,0.23666666666666664,1968.0,0.0,12.333333333333336,518.6666666666666,10.333333333333334,4.0,13.666666666666664,3,0,0,10.0
3073,1198,0.10416666666666667,143981.08333333337,0.005833333333333333,16.5,442.5,14.666666666666664,2.833333333333333,9.416666666666666,12,0,0,10.0
3073,1212,0.16,1053.0,0.0,15.0,426.0,15.0,2.0,10.0,1,0,11,0.833333
3075,1013,0.18785714285714286,50753.928571428565,0.02071428571428572,3.3571428571428568,87.07142857142857,2.8571428571428568,1.7142857142857142,1.6428571428571428,14,0,0,10.0
3075,1030,0.19083333333333333,64271.5,0.012500000000000002,10.416666666666666,358.5,5.833333333333332,2.0,1.6666666666666667,12,0,0,10.0
3075,1041,0.1441666666666667,177.16666666666663,0.009166666666666668,8.5,201.0,5.916666666666668,1.1666666666666667,3.5,12,0,0,10.0
3075,1053,0.22333333333333336,190.0,0.0033333333333333327,8.666666666666666,146.0,5.333333333333333,1.3333333333333333,6.0,3,0,0,10.0
3075,1076,0.2,48754.66666666666,0.0033333333333333327,13.333333333333336,326.5555555555556,7.555555555555554,1.5555555555555556,8.11111111111111,8,1,1,8.0
3075,1077,0.0,4.0,0.0,1.0,12.0,1.0,0.0,0.0,0,0,6,0.0
3075,1096,0.16333333333333333,196.3333333333333,0.0033333333333333327,10.666666666666666,271.3333333333333,8.333333333333334,1.3333333333333333,6.0,3,0,0,10.0
3075,1119,0.2414285714285714,86006.85714285714,0.011428571428571429,22.142857142857146,748.1428571428571,17.428571428571427,1.8571428571428568,11.0,5,2,5,4.16667
3075,1146,0.3333333333333333,566.6666666666666,0.006666666666666667,19.666666666666668,955.6666666666664,18.33333333333333,1.3333333333333333,6.666666666666668,3,0,0,10.0
3075,1157,0.25833333333333336,597.8333333333334,0.0016666666666666668,12.666666666666664,308.8333333333333,8.666666666666666,1.3333333333333333,8.166666666666666,5,0,7,4.16667
3075,1184,0.2333333333333333,2493.0,0.0033333333333333327,12.666666666666664,840.6666666666665,12.0,3.0,27.33333333333333,1,2,0,3.33333
3075,1197,0.205,58815.83333333334,0.0033333333333333327,19.33333333333333,832.8333333333335,17.833333333333332,1.5,11.0,5,0,7,4.16667
3075,1203,0.2333333333333333,261.3333333333333,0.0,12.0,373.33333333333326,10.0,0.6666666666666666,5.666666666666668,2,0,10,1.66667
3075,1224,0.21333333333333326,1224.0,0.006666666666666667,15.0,950.3333333333336,12.333333333333336,1.0,16.0,3,0,0,10.0
3075,1240,0.21800000000000005,719.6,0.004,26.2,636.8,20.6,0.8,6.0,4,0,8,3.33333
3075,1263,0.21,864.6666666666665,0.0033333333333333327,18.33333333333333,732.6666666666665,17.333333333333332,1.6666666666666667,9.666666666666666,3,0,0,10.0
3075,1272,0.26142857142857145,85963.57142857142,0.002857142857142857,13.714285714285715,785.8571428571429,11.285714285714285,1.5714285714285714,13.0,6,1,5,5.0
3075,1300,0.17333333333333334,471.33333333333326,0.0033333333333333327,6.666666666666668,383.33333333333326,6.333333333333332,1.3333333333333333,11.0,3,0,0,10.0
3076,1013,0.24642857142857144,161827.64285714287,0.019285714285714288,2.5,78.07142857142857,2.0714285714285716,3.3571428571428568,3.3571428571428568,14,0,0,10.0
3076,1030,0.2708333333333333,47740.41666666666,0.009166666666666663,13.75,633.0833333333334,6.25,2.9166666666666665,3.1666666666666665,12,0,0,10.0
3076,1041,0.2283333333333333,65488.08333333334,0.005,8.5,476.0,5.583333333333332,4.666666666666667,12.916666666666664,12,0,0,10.0
3076,1053,0.14,1551.333333333333,0.0,18.0,676.6666666666666,8.0,6.0,15.333333333333336,3,0,0,10.0
3076,1076,0.28900000000000003,81067.3,0.007000000000000001,14.3,1416.6,7.1,9.3,38.9,10,0,0,10.0
3076,1077,0.11,432282.5,0.0016666666666666668,10.5,332.8333333333333,8.666666666666666,2.833333333333333,5.333333333333333,6,0,0,10.0
3076,1096,0.18000000000000002,722.0,0.006666666666666667,12.666666666666664,492.0,8.333333333333334,3.333333333333333,13.0,3,0,0,10.0
3076,1119,0.17583333333333329,242358.41666666663,0.03333333333333334,24.16666666666667,917.4166666666664,20.58333333333333,2.25,10.166666666666666,12,0,0,10.0
3076,1124,0.2,200.0,0.02,10.0,41.0,9.0,4.0,13.0,0,1,11,0.0
3076,1146,0.25666666666666665,1998.333333333333,0.02,19.33333333333333,1258.3333333333333,16.333333333333332,7.666666666666668,31.0,3,0,0,10.0
3076,1157,0.25416666666666665,274982.66666666674,0.011666666666666664,15.166666666666664,710.0833333333335,10.083333333333334,6.166666666666668,18.08333333333333,12,0,0,10.0
3076,1184,0.2733333333333334,1389202.666666667,0.006666666666666667,14.333333333333336,1298.0,11.666666666666664,10.666666666666666,60.66666666666666,2,1,0,6.66667
3076,1197,0.1925000000000001,55849.5,0.04833333333333334,14.666666666666664,527.1666666666666,12.083333333333336,2.4166666666666665,9.0,12,0,0,10.0
3076,1203,0.046,299076.1,0.12800000000000006,10.1,156.9,10.1,1.4,6.8,4,6,2,3.33333
3076,1224,0.3066666666666667,2002.666666666667,0.01,15.0,1275.3333333333333,10.0,3.6666666666666665,26.33333333333333,2,0,1,6.66667
3076,1240,0.26666666666666666,173127.41666666663,0.004166666666666668,18.666666666666668,678.5,12.916666666666664,4.916666666666667,14.833333333333336,12,0,0,10.0
3076,1263,0.29,2280.0,0.006666666666666667,22.0,947.3333333333336,16.333333333333332,3.0,23.33333333333333,3,0,0,10.0
3076,1272,0.18583333333333327,4736.666666666667,0.115,18.166666666666668,102.41666666666669,15.0,1.4166666666666667,3.9166666666666665,12,0,0,10.0
3076,1300,0.3466666666666667,3017.0,0.006666666666666667,11.333333333333336,1012.3333333333336,7.666666666666668,6.333333333333332,42.0,2,0,1,4.433330000000001
3077,1013,0.3942857142857143,880.2142857142858,0.0071428571428571435,2.5,203.0,2.0714285714285716,4.142857142857143,2.357142857142857,14,0,0,10.0
3077,1030,0.44,648470.8333333335,0.0008333333333333334,11.75,1096.8333333333333,6.25,13.75,4.083333333333333,12,0,0,10.0
3077,1041,0.3341666666666667,1007083.75,0.0025,7.666666666666668,639.3333333333334,5.666666666666668,9.583333333333334,19.25,12,0,0,10.0
3077,1053,0.5833333333333334,1472323.0,0.0,6.666666666666668,1102.3333333333333,4.0,1.3333333333333333,14.333333333333336,0,1,2,0.0
3077,1076,0.316,382839.8,0.0,14.0,718.8,8.5,14.5,39.0,9,1,0,9.0
3077,1077,0.43,3158427.333333333,0.01,10.0,1257.1666666666667,8.166666666666666,18.33333333333333,27.5,6,0,0,10.0
3077,1096,0.4033333333333333,1014757.3333333336,0.0,11.333333333333336,1068.6666666666667,7.0,3.0,20.0,1,0,2,3.33333
3077,1119,0.4075,446382.08333333326,0.005833333333333335,25.33333333333333,2819.666666666666,20.83333333333333,29.5,90.16666666666669,12,0,0,10.0
3077,1124,0.21600000000000005,41.6,0.1,14.4,96.0,13.0,1.2,3.6,5,0,7,4.16667
3077,1146,0.6999999999999998,5447.0,0.0,13.666666666666664,1768.0,11.0,0.6666666666666666,7.0,0,1,2,0.0
3077,1157,0.37166666666666665,541488.75,0.0016666666666666668,14.333333333333336,794.0,10.416666666666666,9.416666666666666,37.66666666666666,12,0,0,10.0
